# re,im (signed integer codes)
-9603,-30536
-9297,-30643
-9039,-30665
-8827,-30769
-8519,-30869
-8259,-30884
-8046,-30981
-7736,-31075
-7474,-31084
-7259,-31174
-6947,-31261
-6684,-31263
-6468,-31347
-6155,-31427
-5890,-31423
-5672,-31500
-5358,-31574
-5092,-31562
-4873,-31632
-4558,-31699
-4291,-31682
-4071,-31745
-3755,-31805
-3487,-31780
-3267,-31837
-2950,-31890
-2681,-31859
-2460,-31908
-2143,-31955
-1873,-31917
-1652,-31960
-1334,-32000
-1064,-31955
-842,-31990
-524,-32024
-254,-31972
-33,-32000
285,-32027
555,-31968
777,-31990
1095,-32010
1365,-31944
1587,-31959
1904,-31972
2174,-31900
2395,-31908
2712,-31914
2981,-31835
3202,-31836
3518,-31836
3787,-31750
4006,-31744
4322,-31737
4590,-31644
4808,-31632
5123,-31618
5390,-31518
5607,-31499
5921,-31479
6186,-31372
6403,-31346
6715,-31319
6979,-31206
7194,-31173
7504,-31140
7767,-31020
7981,-30980
8289,-30940
8551,-30814
8762,-30768
9069,-30721
9329,-30588
9538,-30535
9843,-30482
10100,-30343
10308,-30283
10610,-30224
10866,-30078
11071,-30012
11371,-29946
11624,-29793
11827,-29721
12125,-29649
12375,-29490
12575,-29411
12870,-29333
13118,-29168
13316,-29083
13608,-28998
13853,-28827
14047,-28736
14336,-28645
14579,-28468
14770,-28370
15056,-28273
15295,-28090
15483,-27986
15766,-27884
16002,-27694
16187,-27585
16466,-27476
16699,-27281
16880,-27165
17155,-27051
17384,-26850
17562,-26728
17834,-26608
18059,-26402
18233,-26275
18500,-26149
18722,-25937
18892,-25804
19156,-25673
19373,-25455
19539,-25317
19798,-25180
20012,-24957
20173,-24813
20429,-24672
20638,-24443
20795,-24294
21046,-24147
21251,-23913
21403,-23759
21649,-23607
21850,-23368
21997,-23209
22239,-23052
22435,-22808
22578,-22644
22814,-22482
23006,-22234
23143,-22064
23375,-21898
23562,-21645
23694,-21471
23921,-21300
24103,-21042
24230,-20863
24452,-20688
24628,-20426
24751,-20242
24967,-20063
25138,-19796
25255,-19609
25466,-19425
25632,-19154
25743,-18962
25949,-18775
26109,-18500
26215,-18304
26415,-18112
26569,-17834
26670,-17634
26864,-17438
27013,-17156
27107,-16952
27296,-16753
27439,-16467
27528,-16260
27710,-16058
27848,-15768
27931,-15557
28107,-15351
28239,-15059
28315,-14844
28486,-14636
28612,-14340
28682,-14122
28846,-13910
28966,-13611
29030,-13391
29188,-13176
29302,-12874
29360,-12651
29511,-12434
29619,-12129
29671,-11903
29816,-11683
29917,-11376
29962,-11148
30101,-10925
30196,-10616
30235,-10385
30367,-10160
30456,-9849
30488,-9615
30614,-9389
30696,-9075
30722,-8840
30841,-8611
30917,-8296
30936,-8059
31048,-7829
31117,-7511
31130,-7272
31236,-7041
31298,-6722
31304,-6481
31403,-6248
31459,-5928
31458,-5686
31550,-5452
31600,-5130
31592,-4887
31677,-4652
31720,-4329
31705,-4085
31784,-3849
31820,-3526
31799,-3281
31871,-3044
31900,-2720
31872,-2474
31937,-2237
31959,-1912
31924,-1666
31982,-1428
31998,-1103
31956,-856
32007,-619
32016,-293
31968,-47
32012,191
32014,516
31959,763
31996,1001
31992,1326
31929,1573
31960,1810
31949,2135
31879,2381
31903,2618
31885,2942
31809,3188
31826,3424
31801,3748
31718,3993
31728,4228
31697,4551
31607,4795
31610,5029
31572,5351
31475,5595
31472,5828
31427,6148
31324,6390
31313,6622
31262,6941
31152,7182
31135,7412
31077,7729
30960,7969
30937,8197
30872,8513
30749,8751
30719,8977
30648,9291
30518,9527
30481,9751
30403,10063
30267,10297
30223,10519
30140,10829
29997,11061
29947,11280
29857,11588
29707,11817
29651,12034
29555,12339
29399,12566
29336,12781
29234,13082
29071,13307
29002,13519
28894,13818
28725,14039
28650,14248
28535,14544
28361,14762
28280,14968
28159,15261
27978,15476
27891,15679
27764,15968
27578,16180
27484,16379
27352,16665
27160,16874
27060,17069
26922,17352
26724,17557
26619,17748
26475,18027
26271,18228
26160,18416
26011,18691
25801,18888
25685,19072
25530,19343
25315,19536
25193,19715
25033,19982
24813,20171
24686,20346
24520,20609
24294,20794
24162,20964
23992,21222
23760,21403
23623,21569
23447,21822
23211,21998
23069,22159
22888,22408
22647,22579
22500,22736
22315,22979
22069,23146
21916,23297
21727,23536
21476,23698
21319,23844
21125,24078
20869,24235
20708,24376
20509,24604
20249,24756
20083,24892
19881,25115
19617,25262
19446,25392
19239,25610
18971,25751
18796,25876
18586,26088
18313,26224
18135,26343
17920,26549
17644,26679
17461,26793
17243,26994
16963,27118
16777,27226
16555,27421
16272,27540
16082,27641
15856,27831
15570,27944
15376,28039
15148,28223
14857,28330
14661,28419
14429,28596
14136,28697
13936,28781
13702,28952
13405,29047
13202,29124
12965,29289
12666,29378
12460,29448
12220,29607
11918,29690
11710,29754
11468,29906
11163,29983
10953,30041
10708,30186
10401,30256
10188,30308
9941,30447
9632,30511
9417,30556
9168,30689
8857,30746
8640,30784
8389,30910
8076,30961
7857,30992
7605,31112
7290,31156
7069,31181
6816,31294
6499,31332
6277,31350
6022,31456
5705,31487
5481,31498
5225,31598
4906,31622
4681,31627
4424,31719
4104,31737
3879,31735
3621,31821
3300,31831
3073,31822
2815,31902
2493,31906
2266,31890
2007,31962
1685,31959
1458,31937
1198,32002
876,31993
648,31963
389,32022
66,32005
-162,31969
-421,32021
-744,31998
-972,31954
-1231,31999
-1553,31969
-1781,31919
-2040,31957
-2361,31921
-2589,31864
-2847,31895
-3168,31852
-3395,31788
-3653,31812
-3973,31762
-4200,31691
-4456,31709
-4776,31652
-5001,31574
-5257,31585
-5575,31522
-5799,31437
-6054,31442
-6371,31372
-6594,31280
-6847,31278
-7163,31201
-7384,31103
-7635,31094
-7950,31011
-8170,30906
-8419,30890
-8732,30801
-8950,30689
-9198,30667
-9509,30571
-9725,30453
-9970,30424
-10279,30321
-10493,30196
-10736,30161
-11043,30052
-11255,29921
-11496,29879
-11800,29764
-12009,29626
-12248,29578
-12549,29457
-12756,29313
-12992,29258
-13291,29130
-13495,28980
-13727,28919
-14023,28785
-14225,28629
-14454,28562
-14747,28422
-14946,28260
-15172,28186
-15462,28041
-15657,27872
-15879,27793
-16166,27641
-16358,27467
-16577,27382
-16860,27224
-17049,27044
-17264,26953
-17544,26790
-17729,26603
-17940,26507
-18216,26338
-18397,26146
-18605,26043
-18877,25869
-19054,25672
-19257,25564
-19525,25384
-19698,25181
-19897,25068
-20161,24883
-20330,24674
-20525,24555
-20784,24365
-20949,24151
-21139,24028
-21394,23832
-21554,23613
-21740,23484
-21990,23284
-22145,23060
-22326,22926
-22572,22721
-22723,22492
-22899,22353
-23140,22143
-23286,21909
-23457,21766
-23693,21552
-23833,21313
-23999,21165
-24230,20946
-24366,20703
-24527,20550
-24752,20327
-24883,20079
-25038,19922
-25259,19695
-25384,19443
-25534,19281
-25749,19050
-25869,18794
-26013,18628
-26222,18393
-26337,18133
-26476,17964
-26679,17724
-26788,17460
-26921,17287
-27119,17044
-27222,16776
-27349,16600
-27542,16353
-27639,16082
-27760,15902
-27947,15652
-28038,15377
-28153,15193
-28334,14941
-28419,14662
-28528,14476
-28702,14220
-28782,13938
-28885,13748
-29053,13489
-29126,13205
-29223,13012
-29385,12751
-29452,12463
-29542,12268
-29698,12004
-29759,11714
-29842,11516
-29992,11249
-30047,10957
-30124,10756
-30267,10487
-30315,10193
-30386,9990
-30522,9719
-30564,9422
-30628,9217
-30758,8944
-30794,8645
-30851,8438
-30975,8164
-31003,7863
-31054,7654
-31171,7378
-31193,7076
-31237,6865
-31348,6588
-31363,6284
-31400,6072
-31504,5793
-31513,5488
-31543,5275
-31640,4995
-31643,4688
-31666,4474
-31756,4193
-31752,3886
-31769,3671
-31852,3389
-31841,3081
-31851,2865
-31928,2583
-31910,2274
-31913,2057
-31982,1775
-31958,1465
-31954,1249
-32017,966
-31986,656
-31975,439
-32031,156
-31993,-154
-31975,-371
-32024,-654
-31979,-964
-31955,-1181
-31997,-1464
-31946,-1773
-31914,-1990
-31950,-2272
-31891,-2581
-31853,-2797
-31882,-3079
-31817,-3388
-31771,-3603
-31793,-3884
-31722,-4192
-31669,-4407
-31685,-4687
-31606,-4994
-31547,-5207
-31556,-5486
-31470,-5792
-31405,-6005
-31407,-6282
-31315,-6587
-31242,-6798
-31237,-7074
-31139,-7378
-31059,-7587
-31048,-7862
-30943,-8164
-30857,-8372
-30839,-8644
-30727,-8944
-30634,-9150
-30610,-9421
-30492,-9719
-30392,-9923
-30362,-10192
-30237,-10488
-30131,-10690
-30094,-10956
-29963,-11250
-29850,-11450
-29807,-11713
-29669,-12005
-29550,-12202
-29500,-12463
-29357,-12752
-29232,-12947
-29175,-13205
-29026,-13491
-28894,-13683
-28831,-13938
-28676,-14222
-28538,-14410
-28469,-14662
-28307,-14943
-28163,-15129
-28089,-15377
-27921,-15655
-27771,-15837
-27690,-16083
-27517,-16357
-27361,-16536
-27274,-16777
-27095,-17048
-26933,-17223
-26841,-17461
-26656,-17728
-26488,-17900
-26390,-18134
-26199,-18397
-26026,-18565
-25922,-18795
-25726,-19055
-25547,-19219
-25438,-19445
-25236,-19700
-25052,-19860
-24938,-20081
-24731,-20332
-24541,-20488
-24421,-20705
-24209,-20952
-24014,-21103
-23889,-21316
-23672,-21558
-23471,-21705
-23342,-21913
-23119,-22150
-22914,-22292
-22779,-22496
-22552,-22729
-22342,-22866
-22202,-23064
-21971,-23292
-21756,-23425
-21611,-23618
-21375,-23841
-21155,-23968
-21006,-24156
-20766,-24375
-20541,-24497
-20388,-24679
-20143,-24892
-19914,-25009
-19757,-25187
-19507,-25394
-19274,-25506
-19113,-25678
-18859,-25880
-18622,-25986
-18456,-26152
-18199,-26349
-17958,-26450
-17788,-26610
-17527,-26802
-17282,-26896
-17109,-27051
-16844,-27237
-16595,-27326
-16419,-27475
-16151,-27654
-15898,-27738
-15718,-27881
-15446,-28054
-15190,-28132
-15007,-28269
-14732,-28436
-14473,-28508
-14286,-28639
-14009,-28800
-13746,-28866
-13557,-28990
-13276,-29146
-13011,-29205
-12818,-29323
-12535,-29473
-12267,-29525
-12072,-29637
-11786,-29781
-11515,-29827
-11318,-29932
-11030,-30069
-10756,-30110
-10556,-30209
-10266,-30339
-9990,-30373
-9788,-30465
-9496,-30589
-9218,-30617
-9014,-30702
-8719,-30820
-8439,-30841
-8234,-30920
-7937,-31031
-7656,-31045
-7448,-31117
-7150,-31222
-6867,-31230
-6658,-31295
-6359,-31393
-6074,-31394
-5863,-31453
-5563,-31544
-5277,-31538
-5065,-31590
-4764,-31675
-4477,-31662
-4264,-31708
-3962,-31785
-3673,-31766
-3460,-31804
-3157,-31876
-2868,-31850
-2653,-31881
-2350,-31945
-2060,-31913
-1846,-31937
-1542,-31995
-1251,-31955
-1036,-31973
-732,-32024
-442,-31977
-227,-31988
78,-32032
368,-31979
583,-31983
887,-32020
1178,-31960
1393,-31957
1697,-31987
1987,-31921
2202,-31911
2505,-31934
2795,-31861
3009,-31844
3311,-31861
3601,-31780
3814,-31757
4116,-31767
4404,-31680
4617,-31649
4918,-31653
5205,-31559
5417,-31521
5716,-31518
6003,-31418
6213,-31373
6511,-31364
6796,-31256
7005,-31205
7302,-31189
7586,-31075
7793,-31017
8088,-30994
8370,-30874
8576,-30809
8869,-30780
9150,-30653
9353,-30582
9644,-30545
9923,-30412
10124,-30334
10413,-30292
10690,-30152
10889,-30067
11176,-30019
11450,-29872
11647,-29781
11931,-29726
12203,-29574
12397,-29476
12679,-29415
12948,-29256
13139,-29152
13418,-29085
13685,-28920
13873,-28810
14149,-28736
14413,-28565
14598,-28449
14871,-28369
15132,-28191
15314,-28069
15583,-27983
15841,-27800
16020,-27672
16286,-27580
16540,-27391
16715,-27257
16978,-27159
17228,-26964
17400,-26824
17659,-26721
17906,-26520
18074,-26374
18328,-26266
18571,-26059
18736,-25908
18986,-25793
19226,-25582
19386,-25424
19632,-25305
19867,-25088
20023,-24925
20265,-24800
20496,-24577
20648,-24409
20886,-24279
21112,-24051
21259,-23878
21493,-23743
21715,-23510
21857,-23332
22086,-23191
22303,-22954
22441,-22770
22665,-22625
22877,-22383
23010,-22194
23229,-22044
23437,-21797
23565,-21604
23779,-21449
23982,-21198
24105,-21000
24313,-20841
24511,-20585
24629,-20382
24832,-20219
25025,-19958
25137,-19752
25335,-19584
25522,-19319
25629,-19108
25821,-18937
26003,-18668
26105,-18453
26291,-18277
26468,-18005
26564,-17786
26745,-17606
26916,-17330
27006,-17107
27181,-16924
27346,-16644
27431,-16417
27600,-16230
27759,-15947
27838,-15717
28001,-15527
28154,-15240
28227,-15006
28384,-14813
28531,-14523
28598,-14286
28749,-14090
28890,-13797
28951,-13557
29095,-13358
29231,-13062
29285,-12820
29423,-12618
29552,-12319
29600,-12073
29732,-11869
29855,-11568
29897,-11320
30022,-11113
30139,-10809
30174,-10559
30293,-10349
30403,-10044
30432,-9791
30544,-9580
30648,-9272
30670,-9017
30776,-8804
30874,-8494
30889,-8237
30988,-8022
31079,-7711
31088,-7452
31180,-7235
31265,-6922
31267,-6662
31353,-6444
31430,-6129
31426,-5868
31505,-5648
31576,-5333
31565,-5070
31637,-4849
31701,-4533
31683,-4268
31748,-4047
31806,-3730
31781,-3464
31840,-3242
31891,-2924
31859,-2658
31911,-2435
31955,-2117
31917,-1850
31961,-1627
31999,-1308
31954,-1041
31991,-818
32022,-499
31970,-231
32001,-8
32025,311
31966,579
31990,802
32007,1121
31942,1388
31959,1611
31969,1930
31897,2197
31907,2419
31911,2738
31831,3004
31834,3226
31832,3544
31745,3810
31742,4031
31732,4347
31639,4613
31629,4833
31612,5148
31513,5413
31495,5632
31472,5946
31366,6209
31342,6427
31312,6740
31199,7002
31168,7218
31132,7530
31012,7790
30975,8004
30932,8314
30806,8573
30761,8786
30712,9094
30579,9351
30528,9561
30473,9867
30333,10122
30276,10331
30214,10635
30068,10888
30004,11094
29935,11395
29783,11646
29712,11850
29638,12149
29479,12397
29402,12598
29321,12894
29156,13139
29073,13338
28986,13631
28815,13874
28725,14069
28632,14360
28455,14599
28359,14792
28260,15079
28076,15316
27975,15505
27870,15789
27680,16022
27573,16208
27462,16488
27266,16718
27153,16900
27036,17177
26835,17404
26716,17582
26593,17855
26386,18078
26261,18253
26133,18522
25921,18741
25790,18911
25656,19177
25438,19392
25302,19558
25163,19819
24940,20030
24798,20192
24654,20449
24425,20656
24278,20813
24129,21065
23895,21268
23743,21421
23589,21669
23350,21867
23192,22015
23033,22258
22789,22451
22627,22595
22463,22833
22214,23022
22047,23160
21878,23393
21625,23577
21453,23711
21280,23939
21022,24118
20845,24246
20667,24469
20405,24643
20224,24766
20042,24984
19775,25152
19590,25270
19404,25482
19133,25645
18943,25758
18753,25964
18478,26122
18284,26229
18090,26430
17811,26582
17614,26683
17416,26878
17133,27025
16932,27120
16731,27310
16444,27451
16239,27540
16035,27724
15745,27859
15536,27942
15328,28120
15035,28249
14823,28327
14612,28498
14316,28621
14101,28693
13887,28858
13587,28975
13369,29040
13152,29200
12850,29310
12629,29369
12409,29522
12105,29627
11881,29680
11659,29826
11351,29925
11125,29971
10900,30111
10591,30203
10362,30243
10135,30376
9823,30462
9593,30495
9364,30622
9050,30702
8817,30728
8586,30849
8270,30922
8035,30942
7803,31056
7486,31122
7249,31135
7015,31242
6696,31302
6458,31309
6223,31409
5902,31462
5662,31462
5426,31556
5104,31602
4864,31596
4626,31682
4303,31722
4061,31709
3823,31789
3500,31822
3257,31801
3018,31874
2694,31901
2450,31873
2211,31940
1886,31959
1642,31925
1402,31985
1077,31998
832,31957
592,32009
267,32015
23,31968
-217,32013
-543,32013
-787,31958
-1027,31997
-1352,31989
-1597,31928
-1836,31960
-2161,31946
-2405,31877
-2644,31902
-2968,31882
-3212,31806
-3450,31824
-3774,31797
-4017,31715
-4254,31726
-4577,31692
-4819,31603
-5055,31608
-5377,31567
-5618,31471
-5853,31469
-6174,31421
-6414,31319
-6647,31310
-6967,31256
-7205,31146
-7437,31131
-7755,31070
-7992,30954
-8222,30932
-8538,30865
-8774,30742
-9002,30713
-9316,30639
-9550,30510
-9776,30475
-10088,30395
-10320,30259
-10544,30217
-10854,30130
-11083,29988
-11305,29939
-11612,29847
-11839,29698
-12059,29643
-12364,29544
-12588,29389
-12805,29328
-13107,29222
-13329,29061
-13542,28993
-13842,28882
-14061,28714
-14271,28641
-14568,28523
-14784,28349
-14991,28269
-15284,28146
-15497,27966
-15702,27880
-15991,27751
-16201,27565
-16402,27473
-16688,27338
-16894,27146
-17091,27048
-17374,26908
-17577,26710
-17770,26607
-18049,26460
-18248,26257
-18438,26148
-18713,25995
-18908,25787
-19093,25672
-19364,25514
-19555,25300
-19736,25180
-20003,25017
-20190,24797
-20367,24671
-20629,24503
-20812,24278
-20984,24147
-21242,23974
-21420,23744
-21588,23608
-21842,23430
-22015,23194
-22178,23053
-22427,22870
-22596,22630
-22754,22483
-22998,22296
-23163,22051
-23316,21900
-23555,21707
-23714,21458
-23862,21302
-24096,21105
-24250,20851
-24393,20690
-24622,20489
-24771,20230
-24909,20066
-25132,19860
-25276,19597
-25408,19428
-25626,19218
-25765,18951
-25892,18778
-26104,18564
-26237,18293
-26358,18116
-26565,17899
-26692,17623
-26808,17442
-27009,17221
-27131,16942
-27240,16757
-27436,16533
-27552,16250
-27655,16062
-27845,15834
-27955,15548
-28053,15356
-28236,15125
-28340,14836
-28432,14640
-28609,14406
-28708,14114
-28793,13915
-28964,13678
-29057,13383
-29136,13182
-29301,12941
-29387,12643
-29460,12439
-29618,12196
-29698,11895
-29765,11689
-29917,11444
-29991,11140
-30051,10931
-30197,10684
-30264,10378
-30317,10166
-30457,9917
-30518,9609
-30564,9395
-30698,9143
-30752,8833
-30792,8618
-30919,8364
-30966,8052
-31000,7835
-31120,7580
-31161,7266
-31188,7047
-31301,6791
-31336,6475
-31356,6255
-31463,5997
-31491,5680
-31504,5458
-31604,5199
-31625,4882
-31632,4658
-31725,4399
-31740,4080
-31739,3856
-31825,3595
-31833,3275
-31826,3050
-31906,2789
-31907,2469
-31893,2243
-31966,1981
-31960,1661
-31939,1435
-32005,1173
-31993,851
-31965,625
-32024,363
-32005,41
-31970,-185
-32022,-447
-31997,-768
-31955,-995
-32000,-1257
-31968,-1578
-31919,-1804
-31958,-2065
-31918,-2386
-31863,-2612
-31895,-2873
-31849,-3193
-31786,-3418
-31811,-3678
-31759,-3998
-31689,-4222
-31707,-4482
-31648,-4800
-31572,-5024
-31583,-5282
-31517,-5600
-31435,-5822
-31439,-6079
-31366,-6395
-31277,-6617
-31275,-6872
-31195,-7187
-31099,-7407
-31090,-7660
-31004,-7974
-30901,-8192
-30886,-8444
-30793,-8756
-30684,-8972
-30662,-9222
-30563,-9532
-30447,-9747
-30418,-9995
-30313,-10303
-30190,-10515
-30155,-10761
-30043,-11066
-29914,-11277
-29872,-11520
-29754,-11823
-29618,-12031
-29570,-12271
-29446,-12572
-29304,-12777
-29250,-13015
-29120,-13313
-28971,-13516
-28911,-13750
-28774,-14046
-28620,-14245
-28553,-14477
-28410,-14769
-28250,-14966
-28177,-15194
-28028,-15483
-27861,-15677
-27783,-15902
-27628,-16188
-27456,-16378
-27371,-16599
-27211,-16882
-27032,-17068
-26941,-17286
-26776,-17565
-26591,-17748
-26495,-17962
-26323,-18236
-26133,-18416
-26031,-18626
-25854,-18897
-25658,-19072
-25551,-19278
-25369,-19545
-25167,-19716
-25054,-19918
-24867,-20180
-24660,-20347
-24542,-20545
-24349,-20803
-24137,-20966
-24013,-21159
-23816,-21412
-23598,-21571
-23470,-21759
-23267,-22008
-23044,-22162
-22911,-22345
-22703,-22590
-22476,-22739
-22338,-22917
-22125,-23157
-21893,-23301
-21750,-23474
-21533,-23709
-21296,-23848
-21148,-24017
-20927,-24247
-20685,-24380
-20533,-24544
-20307,-24768
-20061,-24897
-19905,-25055
-19675,-25274
-19425,-25397
-19264,-25550
-19030,-25764
-18775,-25882
-18611,-26028
-18373,-26237
-18114,-26349
-17945,-26490
-17703,-26693
-17441,-26800
-17269,-26935
-17023,-27133
-16757,-27234
-16581,-27363
-16332,-27555
-16062,-27650
-15882,-27773
-15630,-27959
-15357,-28048
-15174,-28166
-14918,-28345
-14642,-28429
-14456,-28540
-14197,-28714
-13917,-28791
-13728,-28896
-13467,-29064
-13184,-29135
-12992,-29234
-12728,-29395
-12442,-29460
-12247,-29553
-11981,-29707
-11692,-29766
-11495,-29852
-11226,-30001
-10935,-30054
-10735,-30133
-10464,-30275
-10171,-30321
-9969,-30394
-9695,-30530
-9400,-30570
-9196,-30636
-8920,-30765
-8623,-30799
-8417,-30859
-8140,-30981
-7840,-31008
-7633,-31061
-7354,-31177
-7053,-31197
-6843,-31244
-6563,-31353
-6261,-31367
-6050,-31406
-5768,-31509
-5465,-31516
-5253,-31549
-4970,-31645
-4665,-31645
-4452,-31671
-4168,-31760
-3863,-31754
-3648,-31773
-3364,-31855
-3058,-31842
-2843,-31854
-2558,-31930
-2250,-31910
-2035,-31915
-1750,-31984
-1442,-31958
-1226,-31956
-941,-32018
-632,-31985
-416,-31976
-131,-32031
177,-31991
394,-31976
679,-32024
987,-31977
1203,-31955
1488,-31997
1796,-31943
2012,-31914
2297,-31948
2605,-31888
2820,-31852
3104,-31880
3411,-31813
3626,-31770
3909,-31791
4215,-31717
4429,-31667
4711,-31682
5017,-31601
5230,-31544
5511,-31552
5815,-31465
6027,-31401
6307,-31402
6610,-31308
6820,-31238
7099,-31232
7400,-31132
7609,-31055
7886,-31042
8186,-30935
8393,-30851
8668,-30833
8967,-30719
9172,-30628
9445,-30603
9741,-30483
9945,-30386
10215,-30354
10510,-30228
10711,-30124
10979,-30086
11272,-29953
11471,-29843
11737,-29798
12026,-29659
12223,-29542
12486,-29491
12773,-29346
12967,-29223
13228,-29166
13512,-29014
13703,-28884
13961,-28821
14242,-28663
14430,-28528
14685,-28458
14963,-28294
15148,-28153
15399,-28077
15675,-27908
15856,-27760
16104,-27678
16376,-27503
16555,-27349
16799,-27262
17067,-27080
17242,-26921
17482,-26828
17747,-26640
17918,-26475
18155,-26376
18416,-26184
18583,-26012
18816,-25908
19073,-25710
19236,-25533
19465,-25424
19718,-25220
19877,-25038
20101,-24923
20350,-24714
20505,-24526
20724,-24406
20969,-24191
21119,-23999
21335,-23873
21575,-23654
21721,-23456
21931,-23325
22167,-23101
22308,-22898
22514,-22763
22745,-22533
22881,-22325
23082,-22185
23308,-21951
23439,-21739
23635,-21594
23856,-21355
23982,-21138
24173,-20988
24389,-20746
24510,-20523
24695,-20370
24907,-20123
25022,-19896
25202,-19738
25408,-19487
25519,-19256
25693,-19093
25893,-18838
25998,-18603
26167,-18437
26362,-18178
26461,-17939
26624,-17769
26814,-17505
26907,-17263
27065,-17089
27248,-16822
27336,-16575
27488,-16398
27665,-16128
27748,-15878
27893,-15697
28065,-15423
28141,-15170
28281,-14986
28446,-14709
28517,-14452
28650,-14265
28810,-13985
28874,-13725
29001,-13535
29155,-13252
29213,-12989
29333,-12796
29481,-12511
29533,-12245
29647,-12050
29788,-11762
29834,-11493
29942,-11295
30077,-11005
30116,-10734
30217,-10534
30346,-10241
30378,-9968
30473,-9765
30595,-9471
30622,-9195
30710,-8991
30825,-8694
30845,-8417
30926,-8210
31036,-7912
31049,-7633
31124,-7425
31226,-7125
31233,-6844
31301,-6634
31397,-6333
31396,-6051
31458,-5840
31547,-5537
31540,-5254
31595,-5042
31677,-4738
31664,-4453
31711,-4240
31787,-3936
31767,-3650
31808,-3436
31877,-3131
31850,-2844
31883,-2630
31946,-2324
31912,-2037
31939,-1822
31995,-1515
31954,-1228
31974,-1012
32023,-706
31975,-418
31989,-203
32031,104
31976,392
31983,607
32018,913
31957,1202
31956,1417
31985,1723
31917,2011
31909,2225
31931,2531
31856,2818
31842,3033
31857,3337
31776,3624
31754,3838
31763,4142
31674,4428
31646,4640
31648,4943
31553,5228
31518,5440
31513,5742
31411,6026
31369,6236
31357,6537
31249,6820
31200,7029
31182,7327
31067,7609
31012,7816
30987,8113
30865,8393
30803,8599
30772,8894
30643,9172
30575,9376
30537,9669
30402,9945
30327,10147
30282,10438
30141,10712
30059,10912
30009,11200
29861,11472
29773,11669
29716,11955
29562,12225
29467,12419
29404,12703
29244,12969
29143,13161
29073,13442
28907,13706
28799,13895
28724,14173
28551,14434
28438,14620
28356,14894
28178,15152
28058,15335
27970,15606
27786,15861
27660,16040
27566,16308
27376,16560
27244,16736
27145,17000
26949,17248
26811,17420
26706,17681
26504,17925
26361,18093
26250,18350
26043,18591
25894,18755
25778,19008
25565,19244
25410,19405
25288,19653
25070,19886
24910,20042
24783,20286
24559,20514
24394,20666
24262,20906
24033,21130
23862,21277
23725,21512
23491,21732
23315,21875
23173,22105
22934,22320
22753,22458
22606,22683
22363,22894
22177,23027
22025,23247
21777,23453
21586,23581
21430,23797
21177,23997
20982,24120
20821,24331
20564,24526
20364,24644
20199,24849
19937,25039
19733,25152
19563,25351
19298,25536
19089,25643
18916,25837
18646,26017
18433,26118
18256,26307
17982,26481
17766,26577
17584,26760
17307,26928
17086,27018
16902,27195
16620,27358
16396,27442
16208,27614
15923,27770
15696,27849
15504,28014
15216,28165
14985,28238
14790,28397
14499,28542
14265,28608
14067,28761
13773,28900
13535,28960
13335,29107
13038,29240
12797,29294
12594,29434
12294,29561
12051,29609
11845,29743
11543,29863
11297,29905
11089,30032
10784,30146
10536,30181
10325,30302
10018,30410
9768,30439
9555,30553
9246,30654
8994,30676
8779,30784
8468,30879
8214,30895
7997,30996
7684,31084
7428,31093
7210,31187
6896,31269
6638,31271
6419,31359
6103,31434
5844,31430
5623,31511
5306,31579
5046,31568
4824,31642
4506,31704
4244,31686
4022,31753
3703,31808
3440,31783
3217,31844
2897,31892
2634,31861
2410,31914
2090,31956
1826,31917
1602,31964
1281,31999
1017,31954
792,31994
472,32022
207,31970
-18,32003
-338,32024
-603,31965
-828,31991
-1148,32006
-1412,31940
-1637,31959
-1957,31967
-2221,31894
-2445,31906
-2764,31908
-3028,31828
-3252,31833
-3570,31828
-3834,31742
-4056,31740
-4374,31728
-4637,31635
-4858,31626
-5175,31608
-5437,31508
-5657,31493
-5973,31467
-6233,31360
-6452,31338
-6766,31306
-7025,31193
-7243,31164
-7556,31126
-7813,31006
-8029,30970
-8340,30925
-8596,30798
-8810,30756
-9120,30704
-9374,30571
-9586,30523
-9893,30464
-10145,30325
-10355,30269
-10660,30205
-10910,30059
-11118,29997
-11421,29926
-11668,29773
-11874,29705
-12174,29628
-12419,29469
-12621,29394
-12919,29310
-13162,29145
-13361,29064
-13656,28975
-13896,28803
-14092,28716
-14384,28620
-14621,28443
-14815,28349
-15103,28248
-15337,28064
-15527,27964
-15812,27857
-16043,27667
-16230,27562
-16512,27448
-16739,27253
-16922,27141
-17200,27022
-17424,26821
-17604,26704
-17878,26579
-18098,26372
-18274,26249
-18544,26118
-18760,25906
-18932,25777
-19198,25641
-19411,25423
-19578,25289
-19841,25147
-20049,24924
-20212,24784
-20470,24638
-20674,24409
-20833,24264
-21086,24112
-21286,23878
-21440,23728
-21689,23571
-21884,23332
-22034,23177
-22278,23015
-22468,22771
-22613,22611
-22853,22445
-23038,22196
-23178,22031
-23413,21860
-23593,21606
-23728,21436
-23958,21261
-24133,21002
-24263,20828
-24487,20648
-24658,20385
-24783,20206
-25001,20022
-25167,19755
-25286,19572
-25499,19383
-25659,19112
-25773,18925
-25981,18732
-26136,18457
-26244,18266
-26446,18069
-26595,17790
-26698,17595
-26894,17395
-27038,17112
-27134,16913
-27325,16709
-27463,16423
-27554,16220
-27738,16013
-27871,15723
-27955,15516
-28134,15306
-28260,15013
-28339,14803
-28512,14589
-28632,14293
-28705,14080
