# re,im (signed integer codes)
-963,2015
-510,-2058
-4108,7308
1046,-7313
-10507,-1994
-4026,-1036
7061,-4535
2915,7107
684,915
-1504,82
8138,1706
-1342,1650
-2243,3167
5059,-253
4313,-1420
4197,-4929
2087,-6991
-288,1194
-200,-1453
6546,-1342
270,-848
6762,-5867
-2739,995
-598,8057
3581,7468
1821,367
-2406,-3131
-4464,-3869
6204,3982
1767,210
4773,-3024
-2352,-863
3789,1946
5168,5480
-3574,1883
-3626,-6302
2042,-10616
7911,1156
1912,-868
4261,-2180
739,-1663
-5468,3810
4567,4941
-14246,260
4520,-5514
2037,-3994
-1300,38
3195,-1402
-5234,3363
-5101,530
1230,-1827
-96,194
-3509,-8850
563,4476
206,3971
1123,-209
1102,-1668
-4668,1869
1237,7810
-3743,-421
-1261,-6826
2651,-4464
-367,-892
-2152,-739
-3831,-201
-3390,-7776
12085,-9693
-299,-3382
2915,-2421
1648,2699
-2201,-509
-602,-7037
2764,3850
-4090,2815
-1995,2811
4201,-1644
2025,372
-814,-3191
646,-10799
575,418
5238,-2282
424,1665
-5180,4479
7204,-5752
7813,5894
5,-5465
252,2633
7065,3909
3162,-272
-6910,-1065
-4371,-4415
-8340,2280
2285,-5143
-6212,1381
4698,2840
-1231,1813
-1747,-2916
-3856,214
-1225,1259
53,-5449
1407,737
-4348,-3241
-724,6673
2084,-625
593,-2123
1100,-1733
1678,-7733
6891,-813
-10906,-5711
5557,-5122
-6111,-1009
-4650,2606
-1430,2635
5070,2651
2515,1983
614,-9109
-5076,-4370
10085,1083
3202,-2764
2631,-7071
-8991,2105
-5738,-4923
5341,4598
3618,-4820
-12185,947
-3629,240
6986,4059
-6510,151
-5633,3403
3248,8413
2704,4607
3109,1099
-2983,-5159
-1687,1114
-223,-4045
-2240,2702
-6598,-2057
3167,2878
6065,-979
-233,929
750,-754
-4481,-2529
-2256,-3108
-4208,773
3284,2539
-2844,-1708
772,-988
1553,3448
1321,3914
-1491,7640
-4016,-2764
208,-6517
1747,1302
1059,4847
-7056,1839
1151,2701
1934,5062
-7922,26
-6051,2662
3308,3928
48,127
2164,3884
1155,132
-7303,-2777
5824,2813
-3202,2539
3190,-3969
6418,-6828
-2690,4973
-10632,4943
168,-5805
1338,4761
5722,-1837
1885,377
-706,-252
-7692,8376
4286,10640
-2823,5687
-737,-4185
-4855,565
-4344,4933
2229,16
4485,-2666
-453,564
-7166,-1898
-2334,960
-438,-2181
-2704,-5184
2916,-4546
213,4271
-4745,-1571
2254,1261
-3272,1380
6210,-1893
1011,554
-857,-3063
2620,596
9139,4675
-3450,4524
-3922,-3226
5454,683
-2938,-427
3008,2361
-1759,-1604
2862,3880
-3094,-8342
841,1477
-3355,2936
4433,-1027
1348,534
3752,-2152
319,-803
2491,5509
-5129,2650
-108,5445
3072,-1423
-1202,1532
2512,-2800
841,-1750
5592,-1238
-1707,5720
-1171,-1981
-1582,-488
785,3649
-3567,3123
-834,2038
-290,8950
-1817,797
-6237,-2652
2702,189
1896,-5973
-1135,1635
4782,351
5456,-2036
-1223,-10711
6252,-1795
2723,-7469
-3733,3239
488,1329
-739,-1919
-570,-4018
5417,5813
4159,587
3544,-3977
-106,-2145
-3206,909
857,5941
4263,-2440
5484,-669
4929,1657
2482,4837
480,-1193
-7567,-3627
-1545,9762
1206,2422
-596,4441
3127,-1324
-2132,2429
634,-3953
-6618,4819
-3229,1206
-3786,-2685
3500,-919
2657,259
1107,2894
904,4830
1351,-5989
1189,-3016
529,3638
-388,7961
4243,-363
-2002,-2463
3430,-4450
2577,4093
321,-1982
-3706,-3866
2986,997
6618,-2335
4435,-4765
9407,-2479
-1792,2900
-7110,1232
-2171,1572
3815,-540
-7812,-5035
-2595,-83
-1641,-1600
-5876,-7839
4881,2738
6633,208
1158,1905
-68,-1285
-5100,9082
-6660,-4727
-1624,-1418
-893,-4962
-1991,-282
2613,-4375
13408,3457
5318,-5762
-931,-1427
-3508,8550
3786,1198
7452,2845
4715,-863
1394,-25
2315,-5937
-1341,6660
-4874,2695
1475,-2694
4412,3062
-8725,3267
-2548,-1089
273,7728
-263,-1934
-4315,-4807
2115,-4720
-6478,-547
1099,786
5075,2853
6105,-941
1675,-784
-1634,5604
-7456,-7235
-5569,-4357
-5518,-3136
-6254,2098
1209,-2642
-1631,-6022
83,4727
-5206,-712
893,1574
-4104,3003
-3853,3132
-622,-2766
-4350,-1209
4154,-1200
2688,-9227
1372,1015
-5966,-567
11190,3885
-2967,6254
3241,491
-4103,5354
-4169,-2123
-7880,-3280
1750,-1234
1328,-6345
3462,-2621
-4238,752
7853,-4325
-1383,2426
3995,-8072
2401,1401
607,209
-1541,-2304
-1492,-1795
2989,2484
457,-6885
-207,2120
1388,9422
1432,-937
-2797,4139
3233,-722
-137,-3285
-6008,-777
-7664,-1165
-635,2289
2308,-1778
-3683,-3159
-4238,-10201
-13,1755
-6448,1859
2130,216
2107,796
2506,8865
-1900,3596
-500,1648
81,-113
-4492,5158
-3487,-3016
-1640,-5435
-3034,-6094
4680,5700
-6965,-2253
-1434,2340
4278,5074
545,5186
1152,3330
3849,-2345
2017,1443
1716,1761
4854,6046
470,-6398
-1789,-743
6352,3436
-6035,-1050
8894,4281
-8608,-7647
1835,8187
-2118,5001
1337,2584
2568,-1678
-3282,4654
-1176,3612
3273,188
6657,-4315
2060,-5639
767,-1881
366,3697
-451,4186
-3799,-3441
-8140,-4401
738,1207
-3928,-5018
84,1952
-589,-6484
-2959,6354
376,-2804
-777,7997
202,1783
-4093,-578
1883,429
5342,-2950
-5883,-7246
-5324,2334
-6036,1040
-2453,-8108
-3327,4404
5539,1707
-1947,-5168
3507,601
2307,-6780
828,3360
-1073,4858
589,-1647
1372,4084
1455,5456
1777,4327
-4072,-1624
3087,3322
1924,-3475
-377,2702
-5997,-6840
-6037,-887
-2347,-324
-4967,-694
1159,-1301
-9162,3887
-1901,-6137
-2598,758
-614,-8955
6094,673
-2195,4326
-3761,-106
-892,2568
-2618,1461
-1343,-4825
-1576,-1091
-814,-1263
-4653,-6429
1359,-2242
-7774,-824
5694,7950
5234,1121
-6359,-5332
-14,-5519
6051,6696
-5371,-1526
5295,-3372
691,6476
6200,1061
3220,1411
-4981,2877
1942,2888
-3273,-10272
2241,-3180
2858,-343
345,3545
268,-4598
-3437,6155
7331,5934
7094,-2342
1107,92
-1887,-389
1646,118
3456,4233
-1482,-3293
1815,998
5039,-3608
-8733,-1155
-127,-6930
3323,-3398
3063,10336
2732,-6461
869,3690
1763,-4407
6173,182
-1767,-5447
-2429,1741
-1439,8
-2483,5916
-1387,5760
-7707,-2389
-4062,7178
-5312,-3592
-4664,3058
-8344,3369
-1757,2523
-4733,-2897
5336,-4438
-667,-3454
3253,-6057
1088,2858
576,-1665
1605,-2370
3452,-4938
3767,-4293
-89,5657
-3304,1110
-1083,4826
-1885,562
-1359,-5053
-3049,3452
4252,283
865,47
1633,-1688
-7289,6474
-2588,-3326
621,5096
-516,-3599
9675,3875
3535,4154
5802,-5189
117,-530
462,578
-3811,-3822
952,1853
-2609,1757
-4196,941
-4695,2113
-3556,113
-7120,-4210
1695,1507
-2562,1614
-1771,111
-119,622
-4299,247
8621,-1315
4476,-737
-4051,1669
-5849,2204
7168,1801
554,2784
-2179,1544
7198,1042
981,1467
-4966,1601
3204,-1665
3662,-1024
1425,1926
2474,5484
1274,7983
3224,-7332
12183,1394
838,1153
-2927,7015
-5134,1272
-3579,-462
1426,13423
1268,-4708
-2952,1254
948,-2208
-3914,5045
2054,7880
497,1333
5937,-1189
2707,-4364
-2509,-1675
-6743,839
-4505,-2420
-196,6520
-4871,-3456
5738,-7398
-7082,1499
6563,-1853
-2058,-2909
737,2553
-8659,-3900
-2736,2794
5135,1630
3143,-3568
885,68
-1217,-1377
-1414,-12
67,-5064
2753,2689
3267,315
-95,4804
-1977,-567
-1892,-7605
-79,-6626
835,-3573
4233,1548
-5210,705
-4278,-838
-244,-291
10989,-842
3606,38
-7230,-4131
-6450,-654
4560,-9627
-8959,-4926
-3007,1718
26,1094
7409,6459
-3631,2096
-2691,5712
-6600,2155
-1069,-1469
-283,-3574
-2190,2423
7061,1085
3048,-529
-4249,-7545
4246,-4108
-2402,3016
2273,599
-1108,1512
475,-7613
4122,-3030
2024,-1485
703,4658
-1871,-972
-2590,4674
2603,-358
606,-1075
1575,2245
6580,-3350
-1493,-4838
-956,-4604
1136,-6143
-647,1006
-1080,-2637
2554,4369
-897,-2670
1064,850
1298,-3386
32,-1467
-261,3305
3466,3289
-5804,-2702
-1918,-4891
259,4736
4377,1959
-4361,1010
-1165,1641
1714,-2716
4258,838
4134,-497
4523,959
2459,-4895
-1461,-5596
2758,-4619
-2140,-7296
1640,2749
-4211,-3981
314,-4844
-4461,927
-1081,-4807
-8556,399
-2122,6952
1863,9789
6386,-3541
-456,1374
-2429,-1263
-1454,-6861
-6051,-6100
4296,-89
-2816,-1516
-6827,-5794
-6438,-1653
-134,3016
-3029,275
-2572,-1571
-3040,-497
-5497,514
-195,-1202
-2928,-6197
125,39
11118,4297
-4398,7524
5531,-90
-144,-568
-955,3112
1909,-3451
-5129,2019
6062,267
-3624,-6970
2850,2107
2260,9996
-4840,107
5404,1328
-8554,-4572
-1970,8813
5876,-951
-4951,656
-1390,-1492
-6584,-70
5187,-2946
6824,-5025
-522,1135
-3261,1413
1359,-246
-5698,4290
-973,5524
-3357,565
3569,2832
-250,359
-2285,3572
1533,1770
-4656,4453
-3299,6986
2457,-2893
-4617,102
1594,-2449
3389,-177
2294,3251
1540,5618
6740,-698
1358,1723
-2800,650
1047,-632
900,5310
6457,1592
5185,2377
-163,-5001
-2507,-3523
6135,1686
859,1724
-4555,-126
-1096,-796
-6127,583
-5235,-2085
2163,3565
402,-1180
-4138,779
6086,1016
-140,3321
136,-1664
559,4078
415,-1576
-3639,804
-1062,392
3229,-1152
2330,7065
-1119,-3604
-1544,4188
1158,-3507
-1221,1379
563,-4464
-4573,-4885
4550,-2452
-597,-3376
-4195,1211
579,-2324
-6495,-10895
-2226,4499
1372,-8574
-2226,-6442
-5133,2450
-623,200
-560,-151
-299,-1255
-5674,-5502
8902,-84
-1306,-944
-402,1332
-1817,-1112
-868,-1939
-654,510
-4928,219
-222,-2143
-2365,1291
3785,492
3757,4219
-4708,216
-4381,3340
-1755,-3039
4214,1974
2083,2802
-12572,-8908
-2515,-6482
-1952,7634
2517,-2259
339,135
-2161,2354
924,-2014
3721,-2939
-156,4258
-4845,116
-10284,-3342
-677,-5791
1227,5161
3171,2696
-3490,-1407
1516,4531
5870,-389
3810,3132
3444,2370
-760,-5844
4873,-1495
-919,4871
3682,1308
122,-8802
126,6391
-3832,-818
-1922,-1239
-3504,-3443
3991,-1967
-6998,1122
-1513,1977
-2534,950
-318,2396
4243,3098
2096,-3677
2051,-3981
-626,-3070
3418,-6358
1935,-667
593,2152
-2584,-427
-3370,-3651
-249,-1165
6598,-2544
-2290,-5456
3265,-837
-2425,2234
6002,-3637
3755,7390
658,-9900
4115,2009
-511,2660
1193,3212
-1988,-1010
-499,-787
8364,7748
6722,2951
-7361,2694
-97,277
1922,1153
-2404,2849
-3708,3298
4371,5341
-1474,-2801
2461,9995
667,6851
7222,-242
-8271,2714
8270,-3290
-2814,-4469
-4684,-174
2605,-1893
1657,6947
5245,-476
-3446,6415
568,14268
-554,3813
-2017,1169
-7468,-1516
5040,4333
5465,1176
1746,-1287
2682,1702
218,-2107
-5434,-347
-21,-8024
681,7174
-1573,-1325
-4713,-5998
1594,2324
646,7949
-3718,-9152
-2881,-887
3443,-3220
5252,-4111
1969,-2215
-9960,-4817
-3094,9779
-3906,4170
3391,1381
-4536,-1466
3751,-1678
3441,1410
1423,4982
-4127,-1843
2400,5952
399,-3613
-2427,214
-3185,992
4796,4592
-3093,2490
-2529,-2822
-4903,2319
-1989,-640
253,2949
-1233,-11512
-601,-2157
-1255,-3209
3295,2424
1735,1849
86,1492
3061,1113
-2946,4221
1934,6685
-1458,117
3560,-4115
-15,5126
-4736,1355
290,2194
879,-1060
3456,1016
1003,2647
2115,203
-4762,2260
1986,1998
-1025,-5141
455,-2156
-1312,-1165
-2797,-83
-939,3212
2483,7137
911,-3721
-408,-4626
-7508,-3892
-2359,1125
-802,417
2043,-2148
5066,222
3605,-173
3096,-5919
3517,-4117
5040,3434
2087,-2993
-3397,4389
8718,2274
1764,-1595
2289,2295
4780,369
876,-2220
7811,3991
-7091,2004
-4862,-6618
-815,5382
-201,-2289
-1683,4826
-1429,-3496
2611,-509
-71,774
9794,10078
5158,3107
-4629,-2480
-4589,-6809
372,347
7248,3009
-4738,-10514
5946,-1452
-6643,-5242
6097,-811
-2252,4569
1379,3996
-1781,3880
-1238,-856
1742,-3854
-2589,-5572
1372,1105
-2113,-4441
10133,-5539
-1019,485
114,7511
-7297,-368
-5744,1611
2544,250
137,181
-1695,-4807
-5487,-2214
4538,-1523
-2563,-236
-9934,4606
-3343,1345
-3948,3531
-3701,-223
-2014,-2476
-223,-611
2397,2611
-342,2320
-5150,-2976
-757,-3631
876,-5072
1011,442
2158,-5057
-775,-422
3335,4796
-1231,-6962
-4016,3732
3908,6016
-3893,3073
-2543,-1295
4469,1407
1173,-3623
-6434,3472
-1654,5550
2187,1007
548,5995
8256,875
-536,7358
-1919,2225
272,-4698
2707,635
4538,-3082
-3131,-2239
5660,793
-6643,1176
-7323,-3652
-1847,-3119
462,-1707
-4671,4616
314,6757
2011,919
-3884,7527
4882,1937
2218,-1937
-1669,-8200
3583,4678
-380,-1673
7269,-5385
3884,1644
-633,4394
-3651,2362
-7251,3471
470,1088
3964,4942
-937,-3669
-815,-1145
1601,-3132
988,-844
7274,6310
-7346,3029
-4203,5798
-1925,5762
2389,-3610
-2489,30
4046,-430
4134,192
-1994,-4156
119,6279
7559,69
-4081,2483
1360,-1569
847,2689
-2975,-4485
3443,-2812
865,-2987
1136,-192
-6990,2119
2458,-1830
-7096,-930
-2530,512
-1273,-5038
-2699,4076
41,1783
-5041,-1925
4551,2817
2274,-6411
2791,-2236
1757,-2136
-998,2360
1944,-1491
-6803,2825
600,119
11978,-1494
1449,5664
3507,-2437
3240,2659
4220,-5263
-1623,4639
417,-388
2236,-3107
4520,8830
242,1788
-2372,695
-3475,9189
-1045,2955
-855,-2052
889,769
-5450,-2018
3158,-1387
1683,199
1443,-2491
4160,-1081
-1404,2612
845,-3216
-3188,-1987
-2461,7450
-394,3221
-5346,-2183
-10024,-6879
-348,-2423
-6622,4908
-251,4436
-5678,2636
1416,3218
-3272,-2193
6790,985
-2859,796
5334,-505
-1888,4474
1632,-624
2035,601
4572,401
-7415,4429
1740,-4530
-7595,-4283
-7409,1758
-10884,7022
1258,-3612
2969,2732
-7000,3016
-1129,2492
-1946,5430
3213,2811
5028,-2223
-4325,-4051
1197,-10247
-3904,1616
5053,6687
4556,1378
-6441,2611
775,1837
2602,2828
2379,3467
-2216,5751
3844,8767
-10370,-2347
2930,-843
-7035,-6295
-3940,627
3771,-627
1828,1538
1305,-1348
-7905,870
86,572
1979,4382
2389,3729
3435,282
-836,4770
5767,-1849
7920,4730
-8305,-3259
1672,-372
-810,-463
2396,-707
5613,-1651
-1819,5795
3592,2153
332,2379
5626,1365
-424,-288
3493,-4725
2493,-1681
-2738,481
1183,4375
2145,-526
8632,1031
7043,-2378
-5202,-829
-3460,-4349
-2402,1816
-5674,2109
-475,3439
-7196,-3763
-3218,1256
-3981,439
7148,2480
5800,-2291
1053,-1593
5268,-6454
-1088,-8827
2405,530
-3594,1314
10713,-2048
-5642,-455
7390,-6575
6585,-1423
-11876,2418
1190,-2858
7917,1710
5805,5937
-2598,5220
1954,-859
-2315,5741
666,-1127
5666,-5031
-7050,-4101
-4608,2468
4587,-206
1098,-10320
-1963,-2030
1382,-474
1261,4144
-100,-2015
5280,-1684
-3379,5286
96,-3995
3137,471
168,2832
1195,5489
-27,2351
-681,-119
-6235,1711
841,-4558
-495,-591
-2195,4419
-4870,-765
535,-2817
2032,1587
4232,-4885
-4754,4102
-781,-1017
-3097,5445
-850,1324
7057,1213
1631,2728
-2581,-1170
-4961,2937
-5994,-5081
4092,1284
360,-3074
-4283,-6469
2533,301
3617,538
-7242,-4205
-169,8400
-5386,-2418
10307,3063
-4141,4030
-6317,-3220
3060,-1410
-3458,3322
-5675,2057
-3237,3262
8554,354
-2830,6254
-2704,-3967
-2903,12613
5130,-1774
6330,-2260
1330,3307
7662,2012
-5183,-7766
4107,1486
4107,5003
-2529,-41
-6278,2805
-1902,1917
-6503,3902
1116,-7073
1122,-4350
1687,1557
1999,-2040
1228,2079
2489,-2401
1930,-4769
-1904,3335
-4280,-9084
-1660,2839
-1890,-172
4386,4839
-6999,688
-6492,-4232
3502,-2554
-2016,-927
-3663,-1466
826,189
-2942,-2307
-7995,-996
-5839,6811
820,5580
-1724,-2729
-561,-6605
-800,606
-7856,-1537
-368,-4628
-3088,-700
6786,-525
906,-1638
5101,-3448
-2905,7542
10172,1244
1738,-5891
-6706,1363
-197,8215
5712,1039
-1704,5734
-1486,1889
-496,5065
2354,-2398
-5669,932
-3423,2062
4557,-2680
-317,5046
1394,6330
5653,-2106
2153,-245
-544,1117
4187,180
-352,-3505
-1920,-1608
-1321,4220
1200,828
1524,-3075
-1676,-1856
-752,277
-2282,4214
3654,3672
-3189,-5554
-987,-4806
-673,1193
4256,-2537
3208,-1634
-4707,-3660
-2492,2708
32,-4536
81,-497
2095,1532
-4423,1019
1017,224
-2354,5898
2679,-2935
3253,114
-3153,11701
4149,6766
2791,150
1265,3142
3356,155
-2974,-5163
-2860,2791
138,916
-5580,-3482
3178,151
4242,-2811
2601,3546
1113,-1047
-1044,-847
-1177,425
1933,2919
-77,-347
2905,895
-7603,101
-5926,-408
-279,-6429
785,2852
126,7343
243,4205
3413,36
3676,-7011
-6468,1871
-3134,-6845
-1264,-1253
-3499,-3069
-974,1349
-119,-4883
154,6224
7557,-2032
6806,-5385
-40,-4967
-3078,-1512
4646,2685
-2059,-2907
-1975,1229
4939,-3938
4769,-7157
8652,-5304
2868,-1949
-831,1749
1203,-3486
-5240,-4862
-150,-2042
7765,-6129
-6128,-1230
4704,-4907
-9207,3615
3169,665
-4380,5265
961,687
-198,-2622
2924,-7163
-4744,-8575
-488,443
347,1741
-1704,-719
-3193,2035
-2677,-2640
-1593,3257
-4396,-1735
4466,5869
-2319,4545
-3055,3981
-5423,-10228
173,-1180
-2600,-9435
576,-8283
4597,1041
7610,1742
5241,-454
2617,-4498
3897,-9105
-1908,4446
817,-219
-5542,3774
215,295
-726,-3983
-9483,5643
-4095,-4717
1808,-6940
-3809,969
-4103,-7916
4470,-1669
-2817,-6117
-693,11739
5225,5496
82,-960
906,114
1633,-4212
6365,1423
1436,-689
445,-77
-3403,-1887
4582,-679
-645,-625
-1635,3150
1761,-3779
-882,796
-2022,4859
-1585,-2207
2618,-1393
-6391,-608
-1649,-3332
3531,822
2865,-1109
7339,3351
5225,-6983
-8827,2714
-4491,-1627
1425,4300
-5221,-3444
4444,-735
9913,4028
-3729,3109
-1161,3419
-1791,-3035
-2431,-4165
-134,3745
-8101,4177
3295,1272
3738,742
-4963,1095
-5361,1976
-4566,1948
-630,-2855
-3519,-5343
6049,2022
216,4493
4748,-1433
6737,1184
244,-6404
5074,157
-129,1264
3203,3341
4745,-1821
-2192,7288
1115,7280
-5173,3736
2557,72
6712,5499
2403,3049
8355,-7967
5968,-2673
-3037,3515
7630,-648
-1325,5751
-9086,319
1663,-2221
2253,-6931
8952,-2960
-111,-2952
2439,96
-3733,-5116
697,-9172
2145,-3453
1719,274
2239,3307
6326,-3909
4429,-4909
-3730,-865
7604,5190
2268,5029
-6606,-2980
-230,249
-8218,2791
-277,-1986
-1810,2872
-577,525
670,-1917
4671,-10109
372,-4610
-2063,4866
-3722,2918
-1714,-341
5273,-7694
5196,-1406
-4337,2549
4649,932
-3991,-4572
-7852,-185
-3529,6225
3933,-185
1328,347
3896,-1675
-3031,6087
9000,985
2060,-3128
5578,-1008
-952,7300
1611,-2221
2604,-5911
-6024,4599
-608,-4158
6791,-307
506,-1466
314,-2217
-3123,5854
-1686,-3010
-1327,7015
-5144,-5030
-844,2376
-2417,-490
-840,4738
-2367,1506
786,-1453
-7398,-1059
-5288,4638
-310,5263
-5291,470
-2208,631
2864,5224
-1668,-3865
-6123,1672
3801,-1003
2867,-1270
-4437,-3621
2969,-2469
3382,-1804
-275,-2468
14037,5991
2164,-1216
310,-4202
405,1734
-1972,-1830
-2416,4321
5593,-6636
-5668,2231
-5537,-7355
-4275,-704
-1058,-5549
3340,2272
3274,7540
-3921,-5030
1262,752
-3530,-1329
2140,-2942
837,3544
-458,-3458
2785,-3494
1108,-1580
10310,3075
1324,-4943
7441,-3139
-484,-460
7294,-606
-1324,-1005
-4490,64
6559,-491
-383,339
822,-6800
-4844,-2551
-9989,597
-7292,-3657
1714,-4464
-1702,-143
574,-6493
-10348,-3892
3751,-4883
5700,6005
-81,3060
-3026,-2608
908,90
1315,-1632
-645,3303
3836,-758
-2473,749
927,643
1109,-1672
-4446,4740
3554,3822
2035,-6563
3316,4806
702,6004
-1121,1381
2150,164
2596,1253
-2190,8860
-3639,6342
-1293,-4228
1194,-1183
8420,1695
-1017,3315
1094,1938
-252,3744
407,-4998
3168,-10616
-2110,3509
-103,743
6784,808
-604,3469
-1614,2742
570,-4100
718,-2346
827,3983
1640,-2173
839,-4393
-3563,641
-2386,-3046
-6308,-2064
-308,-1219
-3648,-4478
1540,2217
250,758
6853,1109
330,-4727
2575,-2533
-2588,6099
-133,12179
9402,2109
-2593,-1505
-3100,-1465
9368,-2718
4352,-3398
-880,-8993
295,-1812
637,902
4185,-2031
6463,-3181
-2131,-3951
4099,-4391
-1750,-6865
-1351,59
-2426,-3186
1229,-62
-787,4658
4409,-5819
1854,3474
2511,3391
4739,-297
6309,369
-1740,7781
3892,3122
2075,419
3239,5257
3023,-3087
-588,4111
4042,4224
-2386,-3930
-3299,6904
-11142,-6044
561,1247
-5133,-6247
-2517,1254
-2414,-6792
2977,137
-3300,-4826
2645,-1046
3667,972
681,-2950
-4440,-2928
-1310,4582
-3948,1883
1409,-2358
-2310,2632
-1662,-1826
3657,-2698
-8322,-5061
561,-1810
3245,-805
-1408,161
2170,-6183
-1572,2799
4037,4173
5106,-3113
2393,-7686
3740,-565
143,-9901
3739,-4615
1755,3186
7380,-3179
2594,-5666
-12566,755
-199,4612
2514,1892
-699,1387
2742,3332
2680,-3648
3568,4600
8236,651
912,-3467
-1082,-1919
-153,1435
5029,-1242
2824,-5639
-5592,-1
-775,4408
5394,-1126
6702,-639
-2935,-4333
1077,4220
-7656,-4617
-734,3922
-614,756
1893,-2329
2620,914
-164,2202
2743,964
3487,3014
-5373,-6916
3384,-5465
2087,6327
-6991,-7104
-4203,876
54,1163
9822,3049
-3929,339
6741,-6799
-776,1023
-1601,918
-409,1295
3536,917
-441,-5153
1268,-9953
4404,-8694
30,-3116
-6409,2293
-1646,1331
4395,-500
881,6603
516,806
1160,-3377
-7592,3903
8515,-4976
-703,5031
-374,1818
8183,-2276
-2993,-8184
-7725,292
3188,-3215
-2406,-2446
4264,6866
8662,-76
111,-2660
3219,-2073
-2041,-1872
-605,-3970
-1538,-1834
-7009,399
-1012,1631
-877,-2302
3665,-7452
8092,-1118
2469,-958
2416,-4550
-4540,2232
-7232,1516
-9985,-8011
-1360,-3217
-2119,188
-1323,9334
-321,-2339
-2507,3416
-2836,-7228
-2033,-4021
-3017,8386
-4953,-5267
323,3937
-1856,-1179
-4858,5058
-6466,-2611
623,3352
-9,4211
8801,8095
-2687,-2751
-4211,3370
2646,922
-6641,-3983
-7343,1519
2495,-3948
-5444,-1598
-1691,2416
4475,-2784
1197,-1191
1686,-1704
-219,1935
469,669
3336,1809
-2374,-1842
-722,-6812
-5965,-2477
-2905,7457
5966,-3969
863,956
-1503,5160
1760,1057
-9517,-6370
-5788,2603
-504,3627
-4892,-5759
2339,-4405
-4578,1634
43,2656
3914,-3839
-5446,4105
118,3508
-2587,-3673
4842,-328
720,1833
-3187,3657
6944,988
4090,9462
-2182,-421
5684,-734
-2722,-4950
1277,-7024
1792,-4662
-4471,-4975
3194,-2968
-5368,3533
-5292,-5656
2600,489
5011,-3446
-1036,-8
2075,-3011
1760,-5259
-1256,7625
-10183,3486
2273,232
-98,927
-7607,-2707
-3464,-1267
-4333,-3531
1551,-6020
7889,-1394
-752,-1724
-5076,5395
2060,1885
4621,-1994
3805,4738
-876,966
2600,-179
4195,-1675
-5024,3332
-2453,2930
362,-3005
-2586,-3081
2125,-2615
1428,681
-565,3861
1834,4141
-1523,-639
-1168,2776
-3968,4558
-708,-3585
-4414,3439
3401,360
168,-603
-968,4056
-4953,-1649
-1882,3913
-5469,6877
-1104,3654
-1262,4163
-9797,-2734
2365,1492
1605,-4490
-2833,-490
-1251,-2610
6391,6232
-2031,4096
3549,-3088
-4779,2782
-3790,1680
2521,-4227
8949,-1699
-310,1004
-1498,3068
3976,3215
-1161,-4226
-3883,-6373
-4468,566
56,3415
-3412,773
-1354,5765
-4314,4942
-1757,-5780
3521,1483
3793,-9121
309,-189
-2174,-1216
7947,-9695
4924,-4857
1710,-970
-2794,-2227
1994,1555
10974,-1643
3214,-8137
-5482,5136
-2822,-2625
10236,-1463
-3387,279
5243,-1167
-2885,-5372
-4599,1147
10845,-2529
3259,-2342
-6686,3427
2720,5158
-5543,-1303
255,-1546
-8526,255
-2733,-2536
-4552,1872
-2650,1001
-7587,-2047
-5171,-5525
-9832,-5646
-5510,-1764
6496,1116
-938,-1235
-2818,-3642
1128,-2024
-4919,-7542
-725,-1397
-1502,-6427
2249,4831
4588,3178
-668,-3025
2438,741
2306,1195
-7166,466
4857,193
-3456,-4534
2221,1156
-2169,1363
-984,-2409
206,-3146
466,-5979
850,6927
2164,2101
153,-7084
2315,-3533
4513,1823
-609,-3538
1233,-1137
-4038,4301
1628,3721
910,-1171
5216,2621
-7754,-1982
-1212,849
1978,-3097
2984,-2473
-2067,-3378
-5016,-4314
2838,-3623
-4412,84
3943,6370
-7170,2126
1243,4269
-4279,-231
-8145,-794
-2699,-4942
3718,-4167
469,-3740
3198,-1565
-4063,-4482
1818,7610
-1188,-7375
2741,-3377
-2170,554
-3690,662
1100,128
3301,-2076
-87,-6187
-6913,-461
-2113,-4572
5811,-844
-714,-284
-706,-1223
-2451,-935
1711,3067
-1011,4298
-7091,-3674
319,4545
-5981,-5439
-2420,2741
-1474,-910
3783,-5129
-2626,-812
597,3970
-3799,-9262
-185,3267
-4610,-3059
-2271,-9265
1228,6134
7434,-1485
-2500,-11502
409,-3713
-478,3308
-2357,3264
1370,-4956
-3792,-5834
-3293,3915
-4342,-3130
-617,702
-5971,-3038
-1057,2657
-1323,6828
1312,1861
2611,-4136
1306,2390
-1917,906
-1281,2100
4705,-210
450,-4452
-2073,-4790
-1525,-60
7404,-2319
1606,2734
-3171,683
-4158,3300
1575,-4625
-3781,-401
-2737,-4659
-1826,-2493
2949,6277
-4728,6916
-5662,6429
5028,-9530
4747,-1767
-10635,-3920
-2291,692
-6312,4962
3597,-7922
205,875
1774,-1029
-1588,1049
5839,-2912
4484,419
2579,-1346
-3225,-11110
-978,-753
14103,-1586
7877,1656
-1989,826
-2219,-1449
5180,2605
-3224,5405
-1529,-2916
-481,855
2367,189
-177,324
-1935,4347
1021,-5206
2157,9644
-6596,-3244
3615,-1243
-6609,3608
5835,-4368
4036,-2340
3539,-573
4047,-1400
2947,4629
-5950,-1596
4380,2036
-1420,-2322
-493,-6171
1831,-6445
-6366,-4772
1353,-6027
-6020,771
1705,986
-3682,-8514
-2266,5591
2548,-5174
-12534,2835
-2418,3685
-1463,7199
-552,2916
-3133,2175
-1665,-5621
