# re,im (signed integer codes)
29382,-12676
29010,-13504
28615,-14322
28197,-15127
27757,-15921
27294,-16703
26808,-17470
26302,-18224
25775,-18963
25226,-19688
24657,-20395
24068,-21087
23460,-21760
22833,-22418
22188,-23057
21525,-23677
20845,-24278
20147,-24861
19434,-25422
18704,-25963
17960,-26484
17201,-26983
16430,-27460
15642,-27914
14844,-28347
14035,-28758
13213,-29144
12381,-29507
11538,-29847
10688,-30163
9826,-30454
8958,-30721
8083,-30962
7201,-31179
6313,-31371
5421,-31537
4524,-31679
3623,-31794
2720,-31884
1814,-31948
907,-31987
0,-31998
-910,-31987
-1818,-31948
-2723,-31883
-3626,-31794
-4527,-31679
-5424,-31536
-6316,-31370
-7204,-31179
-8086,-30961
-8962,-30719
-9829,-30453
-10690,-30162
-11541,-29846
-12383,-29507
-13216,-29144
-14038,-28757
-14847,-28346
-15646,-27914
-16432,-27460
-17205,-26982
-17963,-26483
-18707,-25963
-19437,-25422
-20151,-24859
-20848,-24277
-21528,-23677
-22191,-23057
-22836,-22417
-23463,-21760
-24071,-21086
-24660,-20394
-25228,-19686
-25778,-18963
-26305,-18224
-26811,-17470
-27296,-16702
-27760,-15921
-28199,-15127
-28618,-14321
-29014,-13504
-29385,-12674
-29732,-11836
-30056,-10987
-30356,-10130
-30630,-9265
-30881,-8391
-31106,-7512
-31308,-6627
-31482,-5736
-31633,-4840
-31758,-3941
-31857,-3039
-31931,-2133
-31979,-1226
-32000,-318
-31997,590
-31967,1498
-31911,2404
-31829,3309
-31723,4210
-31591,5108
-31434,6003
-31251,6892
-31043,7775
-30810,8654
-30552,9525
-30269,10388
-29961,11242
-29631,12088
-29276,12923
-28898,13749
-28496,14564
-28071,15366
-27623,16157
-27155,16934
-26663,17698
-26150,18446
-25616,19181
-25061,19900
-24486,20604
-23892,21290
-23278,21959
-22646,22611
-21996,23244
-21327,23859
-20641,24454
-19939,25031
-19221,25586
-18487,26121
-17738,26635
-16976,27127
-16199,27598
-15409,28047
-14607,28473
-13794,28876
-12968,29256
-12133,29612
-11288,29944
-10434,30252
-9572,30536
-8701,30795
-7824,31030
-6941,31240
-6052,31424
-5157,31583
-4259,31716
-3357,31825
-2453,31907
-1547,31963
-638,31994
270,32000
1177,31980
2084,31933
2989,31861
3893,31763
4791,31640
5688,31492
6578,31317
7464,31118
8345,30893
9218,30644
10083,30370
10941,30072
11790,29749
12629,29403
13459,29032
14277,28639
15084,28221
15879,27783
16661,27321
17429,26836
18183,26332
18924,25806
19648,25258
20356,24690
21049,24103
21725,23496
22382,22869
23021,22225
23644,21564
24246,20884
24829,20187
25391,19474
25934,18745
26455,18003
26955,17245
27434,16473
27890,15688
28324,14890
28735,14081
29123,13259
29487,12427
29828,11586
30145,10735
30438,9875
30705,9008
30949,8132
31167,7251
31360,6364
31528,5471
31671,4574
31787,3673
31879,2771
31945,1864
31985,957
31999,50
31987,-859
31951,-1766
31887,-2672
31799,-3575
31684,-4477
31544,-5374
31379,-6266
31189,-7154
30973,-8037
30733,-8913
30467,-9781
30178,-10641
29864,-11494
29526,-12336
29164,-13170
28779,-13991
28370,-14802
27938,-15602
27484,-16388
27008,-17161
26510,-17921
25990,-18665
25451,-19395
24890,-20109
24310,-20808
23709,-21490
23090,-22153
22452,-22800
21796,-23428
21122,-24036
20431,-24627
19725,-25197
19003,-25746
18264,-26275
17511,-26782
16744,-27269
15964,-27733
15170,-28175
14365,-28594
13548,-28991
12719,-29362
11881,-29712
11033,-30037
10176,-30337
9311,-30614
8439,-30866
7560,-31093
6674,-31296
5783,-31473
4888,-31624
3989,-31750
3086,-31851
2182,-31925
1275,-31974
367,-31997
-541,-31995
-1449,-31967
-2355,-31913
-3260,-31834
-4162,-31727
-5060,-31597
-5956,-31441
-6845,-31260
-7729,-31052
-8606,-30820
-9478,-30565
-10341,-30283
-11197,-29977
-12043,-29647
-12879,-29294
-13706,-28916
-14520,-28516
-15323,-28092
-16114,-27647
-16893,-27178
-17657,-26687
-18408,-26176
-19142,-25644
-19863,-25090
-20567,-24516
-21253,-23923
-21924,-23310
-22577,-22678
-23211,-22029
-23827,-21362
-24423,-20677
-25000,-19976
-25556,-19259
-26093,-18525
-26607,-17778
-27102,-17015
-27574,-16239
-28024,-15450
-28450,-14649
-28855,-13836
-29236,-13012
-29592,-12177
-29927,-11333
-30236,-10478
-30521,-9616
-30782,-8747
-31019,-7869
-31228,-6986
-31414,-6098
-31575,-5204
-31710,-4305
-31819,-3404
-31903,-2500
-31962,-1593
-31993,-687
-31999,222
-31982,1130
-31936,2037
-31865,2943
-31769,3846
-31648,4745
-31500,5641
-31327,6533
-31129,7419
-30906,8299
-30658,9173
-30386,10039
-30089,10897
-29767,11746
-29422,12586
-29053,13416
-28661,14235
-28245,15043
-27806,15838
-27347,16621
-26863,17390
-26360,18145
-25835,18886
-25288,19611
-24722,20320
-24135,21013
-23529,21690
-22904,22350
-22260,22990
-21599,23613
-20921,24217
-20226,24800
-19514,25364
-18786,25907
-18044,26429
-17286,26931
-16515,27411
-15731,27868
-14932,28303
-14125,28715
-13304,29104
-12473,29470
-11631,29812
-10781,30130
-9921,30424
-9055,30693
-8180,30938
-7298,31157
-6411,31352
-5519,31522
-4623,31666
-3723,31784
-2819,31877
-1914,31945
-1007,31986
-98,32001
809,31991
1717,31955
2623,31893
3528,31807
4428,31693
5326,31555
6218,31391
7107,31201
7989,30988
8865,30748
9734,30485
10595,30196
11448,29882
12291,29546
13124,29186
13947,28802
14758,28394
15558,27964
16346,27512
17120,27036
17880,26540
18626,26022
19357,25483
20072,24923
20771,24344
21453,23744
22118,23126
22766,22489
23394,21834
24005,21161
24596,20472
25167,19765
25718,19043
26247,18306
26756,17553
27244,16788
27708,16008
28152,15215
28573,14410
28969,13594
29344,12765
29694,11928
30021,11082
30323,10225
30601,9359
30853,8488
31083,7609
31286,6724
31464,5835
31617,4939
31744,4040
31846,3136
31922,2232
31972,1325
31997,417
31995,-490
31969,-1399
31917,-2306
31838,-3209
31735,-4111
31605,-5011
31449,-5905
31270,-6795
31065,-7680
30834,-8558
30579,-9430
30299,-10293
29994,-11150
29665,-11995
29314,-12833
28938,-13659
28538,-14474
28116,-15279
27672,-16071
27205,-16850
26715,-17614
26204,-18366
25673,-19101
25121,-19822
24548,-20527
23955,-21215
23344,-21886
22714,-22540
22066,-23176
21399,-23793
20714,-24390
20014,-24968
19298,-25526
18566,-26063
17819,-26579
17057,-27075
16283,-27548
15494,-27999
14693,-28427
13880,-28833
13057,-29214
12222,-29574
11379,-29908
10525,-30218
9663,-30506
8794,-30767
7918,-31005
7034,-31217
6147,-31405
5252,-31566
4355,-31703
3454,-31813
2549,-31898
1643,-31958
736,-31991
-173,-32000
-1080,-31982
-1987,-31938
-2892,-31869
-3796,-31774
-4697,-31654
-5592,-31508
-6485,-31336
-7371,-31139
-8251,-30918
-9125,-30671
-9992,-30400
-10850,-30104
-11700,-29785
-12541,-29441
-13371,-29073
-14190,-28682
-14999,-28267
-15794,-27831
-16578,-27371
-17348,-26889
-18104,-26386
-18845,-25862
-19571,-25316
-20282,-24751
-20976,-24166
-21653,-23562
-22313,-22938
-22956,-22295
-23579,-21635
-24183,-20956
-24768,-20262
-25334,-19551
-25877,-18825
-26402,-18082
-26903,-17326
-27385,-16557
-27843,-15772
-28280,-14977
-28693,-14167
-29084,-13348
-29451,-12517
-29794,-11676
-30113,-10826
-30409,-9968
-30680,-9101
-30925,-8227
-31146,-7345
-31343,-6458
-31513,-5567
-31658,-4670
-31778,-3770
-31872,-2867
-31941,-1962
-31983,-1055
-32000,-147
-31992,762
-31957,1669
-31897,2576
-31812,3479
-31699,4380
-31563,5278
-31400,6172
-31212,7060
-31000,7943
-30761,8819
-30499,9688
-30212,10549
-29900,11402
-29564,12245
-29205,13081
-28822,13904
-28417,14717
-27987,15516
-27536,16305
-27062,17079
-26566,17839
-26050,18587
-25511,19319
-24953,20035
-24375,20734
-23776,21419
-23159,22083
-22523,22733
-21869,23362
-21196,23974
-20509,24565
-19803,25136
-19082,25689
-18345,26220
-17594,26729
-16829,27218
-16050,27685
-15256,28129
-14453,28551
-13637,28949
-12811,29324
-11974,29676
-11126,30004
-10271,30307
-9406,30587
-8535,30842
-7656,31072
-6771,31276
-5881,31455
-4986,31610
-4087,31738
-3185,31842
-2280,31919
-1374,31972
-465,31997
442,31998
1350,31972
2257,31921
3161,31845
4064,31741
4962,31613
5858,31460
6748,31281
7633,31077
8512,30848
9383,30594
10248,30316
11104,30013
11951,29686
12789,29335
13616,28959
14432,28562
15237,28141
16029,27697
16807,27231
17574,26743
18326,26234
19062,25703
19784,25152
20490,24580
21180,23989
21851,23379
22506,22749
23143,22101
23760,21436
24359,20753
24938,20053
25497,19338
26035,18607
26553,17860
27048,17100
27523,16326
27975,15538
28405,14738
28811,13925
29195,13102
29556,12269
29891,11426
30203,10573
30492,9711
30755,8842
30993,7967
31207,7083
31395,6195
31558,5302
31695,4404
31808,3503
31895,2600
31956,1693
31991,786
32001,-123
31983,-1031
31941,-1937
31874,-2844
31781,-3747
31661,-4647
31517,-5542
31347,-6435
31151,-7322
30931,-8203
30686,-9078
30416,-9945
30122,-10804
29802,-11654
29459,-12495
29094,-13326
28704,-14146
28291,-14955
27856,-15752
27397,-16535
26917,-17307
26416,-18063
25892,-18805
25347,-19533
24784,-20245
24199,-20939
23595,-21617
22972,-22278
22331,-22921
21672,-23546
20995,-24151
20300,-24737
19590,-25303
18864,-25849
18124,-26374
17368,-26876
16598,-27359
15815,-27819
15020,-28255
14213,-28671
13392,-29063
12563,-29431
11723,-29775
10873,-30097
10015,-30392
9148,-30665
8274,-30911
7393,-31134
6507,-31331
5616,-31504
4720,-31651
3820,-31771
2917,-31867
2012,-31937
1104,-31982
195,-31999
-712,-31993
-1619,-31959
-2526,-31900
-3429,-31816
-4331,-31706
-5228,-31571
-6123,-31409
-7012,-31223
-7895,-31012
-8772,-30774
-9641,-30514
-10503,-30228
-11356,-29918
-12201,-29583
-13035,-29224
-13859,-28844
-14672,-28439
-15473,-28011
-16263,-27561
-17038,-27088
-17799,-26594
-18546,-26078
-19279,-25540
-19996,-24983
-20696,-24406
-21381,-23810
-22049,-23193
-22697,-22558
-23328,-21905
-23940,-21235
-24533,-20546
-25106,-19842
-25659,-19121
-26191,-18386
-26703,-17635
-27192,-16871
-27659,-16093
-28105,-15302
-28528,-14497
-28929,-13682
-29305,-12856
-29658,-12019
-29987,-11172
-30291,-10317
-30573,-9453
-30828,-8582
-31060,-7704
-31266,-6820
-31446,-5929
-31602,-5035
-31732,-4137
-31837,-3234
-31916,-2330
-31969,-1423
-31996,-516
-31999,393
-31974,1300
-31924,2207
-31849,3113
-31747,4015
-31621,4914
-31469,5809
-31292,6700
-31089,7584
-30861,8465
-30609,9336
-30332,10201
-30029,11057
-29703,11905
-29354,12743
-28981,13571
-28584,14388
-28164,15194
-27721,15986
-27256,16766
-26770,17533
-26262,18286
-25732,19023
-25183,19745
-24612,20453
-24021,21142
-23412,21816
-22784,22472
-22136,23109
-21472,23727
-20789,24327
-20091,24906
-19377,25467
-18646,26007
-17901,26526
-17140,27023
-16368,27498
-15580,27951
-14782,28382
-13970,28790
-13147,29175
-12313,29536
-11471,29874
-10618,30187
-9757,30476
-8889,30740
-8014,30980
-7131,31196
-6243,31384
-5350,31550
-4452,31689
-3551,31802
-2648,31890
-1742,31953
-834,31990
73,31999
982,31985
1889,31945
2794,31877
3698,31785
4598,31669
5495,31524
6387,31356
7274,31162
8157,30943
9031,30699
9898,30431
10757,30138
11608,29821
12450,29479
13282,29114
14102,28725
14912,28313
15709,27879
16494,27422
17265,26944
18022,26442
18766,25920
19493,25377
20206,24814
20902,24231
21581,23628
22243,23006
22887,22366
23512,21707
24119,21031
24705,20339
25272,19629
25820,18905
26346,18164
26850,17409
27334,16640
27795,15858
28233,15063
28649,14256
29042,13437
29412,12608
29758,11768
30080,10919
30378,10061
30651,9195
30900,8321
31123,7441
31321,6556
31495,5663
31644,4768
31765,3868
31863,2965
31933,2060
31980,1154
31999,246
31993,-662
31962,-1570
31904,-2477
31821,-3381
31712,-4283
31577,-5181
31419,-6075
31233,-6964
31024,-7846
30788,-8724
30528,-9595
30245,-10457
29935,-11310
29602,-12156
29245,-12990
28865,-13815
28461,-14628
28035,-15432
27585,-16219
27114,-16995
26621,-17758
26106,-18507
25572,-19239
25014,-19958
24438,-20660
23842,-21345
23226,-22014
22593,-22663
21941,-23295
21271,-23908
20584,-24501
19880,-25075
19161,-25631
18426,-26164
17677,-26676
16912,-27167
16135,-27635
15344,-28083
14541,-28507
13726,-28907
12901,-29285
12065,-29640
11219,-29970
10364,-30276
9500,-30559
8629,-30815
7752,-31048
6867,-31255
5978,-31438
5083,-31595
4184,-31726
3283,-31833
2378,-31913
1472,-31967
564,-31996
-343,-32000
-1251,-31977
-2159,-31928
-3064,-31854
-3966,-31754
-4865,-31630
-5761,-31478
-6651,-31302
-7537,-31101
-8417,-30874
-9290,-30623
-10155,-30347
-11012,-30046
-11860,-29722
-12698,-29373
-13527,-29001
-14344,-28606
-15149,-28187
-15943,-27747
-16725,-27282
-17492,-26796
-18245,-26290
-18984,-25762
-19707,-25212
-20414,-24643
-21105,-24054
-21780,-23445
-22436,-22819
-23075,-22172
-23694,-21509
-24295,-20828
-24876,-20130
-25437,-19416
-25978,-18687
-26498,-17941
-26997,-17182
-27473,-16410
-27928,-15624
-28360,-14825
-28769,-14014
-29154,-13193
-29518,-12359
-29857,-11517
-30172,-10666
-30462,-9804
-30728,-8937
-30968,-8062
-31185,-7179
-31376,-6292
-31542,-5398
-31683,-4501
-31798,-3600
-31887,-2697
-31951,-1791
-31988,-884
-32001,24
-31987,932
-31947,1839
-31883,2746
-31792,3649
-31676,4549
-31534,5447
-31367,6338
-31175,7226
-30957,8108
-30714,8982
-30447,9851
-30155,10711
-29839,11562
-29499,12405
-29135,13236
-28748,14057
-28337,14867
-27904,15666
-27448,16452
-26970,17224
-26471,17982
-25949,18726
-25408,19454
-24846,20168
-24263,20864
-23662,21543
-23042,22207
-22402,22852
-21744,23478
-21069,24085
-20377,24674
-19669,25242
-18945,25790
-18205,26317
-17451,26824
-16683,27307
-15901,27769
-15107,28210
-14301,28627
-13483,29022
-12654,29392
-11814,29740
-10966,30063
-10108,30362
-9243,30636
-8370,30886
-7491,31111
-6604,31311
-5713,31485
-4818,31636
-3918,31760
-3015,31858
-2110,31930
-1203,31977
-294,31999
613,31994
1521,31964
2427,31908
3332,31827
4233,31719
5131,31585
6026,31428
6915,31244
7799,31036
8676,30800
9547,30542
10409,30260
11264,29951
12109,29621
12946,29264
13770,28886
14585,28483
15387,28059
16176,27610
16954,27140
17717,26648
18466,26134
19200,25600
19919,25044
20621,24470
21306,23874
21976,23260
22626,22626
23260,21976
23874,21306
24469,20621
25044,19919
25600,19200
26133,18465
26647,17717
27140,16954
27610,16176
28057,15386
28482,14584
28886,13770
29264,12945
29620,12110
29951,11264
30259,10409
30542,9546
30800,8676
31035,7799
31243,6915
31426,6026
31585,5131
31719,4233
31825,3330
31907,2426
31964,1521
31994,613
31998,-295
31977,-1203
31930,-2110
31857,-3016
31758,-3918
31636,-4818
31485,-5713
31311,-6604
31110,-7490
30886,-8370
30635,-9243
30361,-10108
30063,-10966
29739,-11815
29392,-12654
29021,-13483
28627,-14301
28209,-15107
27768,-15902
27307,-16683
26823,-17451
26316,-18205
25790,-18945
25242,-19669
24674,-20377
24085,-21069
23478,-21744
22851,-22401
22207,-23042
21543,-23662
20864,-24264
20166,-24846
19453,-25407
18726,-25949
17982,-26471
17224,-26970
16451,-27447
15666,-27904
14867,-28337
14057,-28748
13236,-29134
12404,-29498
11562,-29839
10711,-30155
9851,-30447
8982,-30714
8107,-30956
7226,-31175
6338,-31367
5447,-31534
4548,-31675
3649,-31792
2744,-31883
1839,-31947
932,-31987
23,-32001
-884,-31988
-1791,-31951
-2697,-31887
-3602,-31797
-4501,-31683
-5399,-31542
-6292,-31376
-7179,-31185
-8062,-30968
-8938,-30727
-9805,-30461
-10666,-30172
-11518,-29856
-12361,-29518
-13193,-29154
-14014,-28769
-14825,-28360
-15624,-27928
-16410,-27473
-17183,-26997
-17942,-26498
-18687,-25978
-19416,-25437
-20131,-24876
-20828,-24295
-21509,-23694
-22173,-23074
-22819,-22436
-23446,-21780
-24054,-21106
-24644,-20415
-25213,-19707
-25762,-18984
-26291,-18245
-26797,-17492
-27282,-16725
-27747,-15943
-28188,-15150
-28606,-14344
-29001,-13527
-29374,-12698
-29722,-11860
-30047,-11011
-30347,-10155
-30623,-9288
-30874,-8417
-31101,-7537
-31302,-6651
-31478,-5761
-31630,-4865
-31754,-3966
-31853,-3064
-31928,-2159
-31977,-1251
-31998,-344
-31995,564
-31968,1472
-31912,2378
-31833,3283
-31726,4184
-31594,5084
-31438,5978
-31255,6867
-31048,7751
-30816,8629
-30557,9500
-30277,10363
-29970,11219
-29639,12064
-29285,12900
-28907,13726
-28507,14541
-28083,15344
-27636,16134
-27167,16912
-26676,17676
-26163,18426
-25631,19161
-25075,19880
-24502,20583
-23908,21271
-23295,21941
-22663,22593
-22012,23226
-21345,23842
-20659,24438
-19958,25014
-19240,25571
-18506,26105
-17759,26621
-16996,27114
-16219,27585
-15430,28034
-14628,28461
-13816,28864
-12990,29245
-12156,29602
-11310,29935
-10458,30244
-9595,30528
-8724,30788
-7847,31023
-6964,31233
-6075,31419
-5181,31577
-4284,31712
-3382,31820
-2477,31904
-1570,31962
-663,31993
245,31999
1153,31979
2059,31933
2965,31862
3868,31765
4767,31644
5663,31495
6555,31321
7441,31123
8321,30899
9194,30651
10060,30378
10919,30080
11767,29757
12608,29412
13437,29042
14255,28648
15062,28233
15857,27794
16639,27333
17409,26850
18164,26345
18904,25819
19629,25272
20339,24705
21030,24118
21706,23511
22365,22886
23005,22242
23627,21581
24230,20902
24814,20206
25377,19493
25920,18765
26442,18022
26943,17265
27421,16493
27878,15709
28314,14911
28724,14102
29114,13281
29479,12449
29820,11608
30137,10757
30430,9897
30698,9030
30943,8156
31162,7274
31355,6387
31524,5494
31667,4599
31786,3697
31878,2794
31944,1889
31984,981
31999,73
31989,-835
31952,-1742
31889,-2648
31802,-3551
31688,-4452
31549,-5350
31384,-6242
31195,-7131
30979,-8014
30740,-8890
30475,-9758
30186,-10619
29873,-11471
29534,-12314
29174,-13147
28788,-13970
28380,-14781
27950,-15580
27497,-16368
27021,-17141
26524,-17901
26006,-18646
25465,-19377
24906,-20092
24326,-20790
23726,-21472
23107,-22136
22469,-22783
21815,-23412
21141,-24022
20450,-24611
19744,-25182
19022,-25732
18285,-26261
17531,-26770
16765,-27257
15985,-27721
15192,-28164
14387,-28584
13570,-28981
12742,-29353
11904,-29704
11057,-30030
10200,-30331
9335,-30608
8462,-30860
7584,-31089
6698,-31291
5808,-31469
4913,-31621
4014,-31748
3111,-31849
2207,-31924
1300,-31973
392,-31998
-516,-31996
-1425,-31969
-2331,-31916
-3235,-31837
-4138,-31733
-5036,-31602
-5930,-31446
-6821,-31265
-7706,-31059
-8583,-30828
-9455,-30571
-10317,-30291
-11173,-29986
-12020,-29657
-12856,-29304
-13682,-28928
-14498,-28528
-15302,-28105
-16093,-27659
-16871,-27191
-17637,-26702
-18387,-26191
-19123,-25659
-19843,-25106
-20548,-24533
-21236,-23941
-21906,-23329
-22559,-22697
-23194,-22048
-23811,-21381
-24407,-20697
-24986,-19996
-25542,-19278
-26079,-18546
-26595,-17799
-27088,-17037
-27561,-16262
-28012,-15473
-28440,-14672
-28845,-13859
-29226,-13034
-29584,-12200
-29919,-11357
-30229,-10503
-30514,-9641
-30775,-8772
-31013,-7895
-31224,-7011
-31411,-6123
-31571,-5229
-31707,-4331
-31817,-3429
-31902,-2525
-31960,-1619
-31993,-712
-32001,197
-31982,1104
-31938,2012
-31869,2917
-31773,3820
-31651,4721
-31504,5616
-31332,6508
-31136,7394
-30913,8274
-30666,9149
-30394,10016
-30098,10873
-29777,11724
-29432,12563
-29064,13393
-28672,14212
-28257,15021
-27820,15815
-27360,16599
-26878,17368
-26375,18123
-25849,18865
-25304,19591
-24737,20301
-24152,20995
-23546,21672
-22921,22331
-22279,22972
-21617,23595
-20939,24200
-20244,24783
-19534,25348
-18806,25892
-18063,26414
-17307,26917
-16536,27397
-15752,27855
-14955,28291
-14147,28703
-13326,29094
-12495,29459
-11655,29803
-10805,30122
-9946,30415
-9078,30686
-8204,30932
-7323,31152
-6436,31346
-5543,31517
-4648,31661
-3748,31780
-2844,31874
-1938,31941
-1032,31984
-124,32000
784,31991
1692,31957
2599,31894
3502,31808
4403,31696
5300,31558
6194,31395
7083,31207
7965,30994
8842,30755
9710,30491
10573,30204
11424,29891
12269,29555
13101,29195
13924,28811
14737,28405
15537,27975
16324,27524
17099,27049
17859,26554
18606,26035
19337,25498
20052,24939
20752,24359
21435,23760
22100,23143
22749,22506
23378,21851
23988,21179
24579,20491
25151,19785
25703,19062
26233,18326
26742,17573
27230,16808
27696,16028
28140,15236
28561,14431
28958,13616
29333,12789
29685,11951
30012,11104
30314,10248
30593,9383
30847,8512
31076,7633
31279,6747
31459,5857
31612,4963
31740,4063
31842,3161
31920,2257
31971,1350
31997,442
31997,-467
31971,-1374
31918,-2281
31840,-3186
31738,-4088
31608,-4986
31454,-5882
31274,-6771
31070,-7656
30840,-8535
30586,-9406
30306,-10270
30003,-11126
29675,-11973
29323,-12811
28948,-13637
28550,-14453
28128,-15258
27684,-16049
27217,-16829
26728,-17595
26219,-18346
25687,-19082
25135,-19804
24563,-20508
23972,-21197
23360,-21868
22731,-22523
22082,-23159
21417,-23776
20733,-24375
20034,-24954
19317,-25511
18585,-26049
17838,-26567
17077,-27061
16303,-27535
15515,-27987
14715,-28416
13903,-28821
13080,-29205
12245,-29564
11401,-29900
10548,-30211
9687,-30499
8818,-30761
7941,-30999
7059,-31211
6170,-31399
5277,-31562
4378,-31699
3477,-31810
2574,-31895
1667,-31957
760,-31990
-149,-32000
-1056,-31982
-1964,-31939
-2868,-31871
-3771,-31776
-4672,-31658
-5569,-31511
-6460,-31340
-7347,-31145
-8228,-30924
-9103,-30677
-9969,-30408
-10828,-30113
-11677,-29793
-12518,-29450
-13349,-29082
-14169,-28692
-14978,-28278
-15774,-27843
-16558,-27384
-17328,-26903
-18084,-26400
-18827,-25877
-19553,-25332
-20264,-24767
-20958,-24182
-21637,-23578
-22297,-22954
-22939,-22313
-23563,-21653
-24168,-20975
-24754,-20282
-25318,-19570
-25863,-18844
-26388,-18103
-26891,-17347
-27372,-16577
-27832,-15794
-28269,-14998
-28683,-14189
-29074,-13371
-29442,-12540
-29786,-11699
-30106,-10849
-30401,-9991
-30673,-9124
-30919,-8250
-31141,-7370
-31337,-6483
-31509,-5591
-31654,-4696
-31775,-3795
-31870,-2892
-31940,-1986
-31983,-1080
-32001,-171
-31993,737
-31959,1644
-31900,2550
-31814,3455
-31704,4356
-31568,5253
-31405,6148
-31218,7035
-31006,7919
-30769,8795
-30507,9665
-30220,10527
-29909,11380
-29575,12224
-29216,13058
-28834,13881
-28428,14695
-27999,15495
-27549,16283
-27075,17059
-26581,17820
-26064,18567
-25527,19299
-24969,20015
-24392,20716
-23794,21400
-23177,22066
-22542,22715
-21887,23345
-21217,23957
-20528,24550
-19824,25123
-19103,25674
-18368,26206
-17616,26717
-16850,27206
-16071,27673
-15280,28118
-14476,28540
-13660,28940
-12833,29315
-11996,29667
-11150,29996
-10295,30300
-9430,30580
-8559,30836
-7681,31065
-6796,31271
-5907,31452
-5012,31606
-4112,31736
-3210,31840
-2306,31918
-1399,31971
-491,31997
416,31999
1324,31974
2230,31924
3137,31847
4039,31745
4938,31617
5833,31465
6723,31286
7609,31084
8487,30855
9358,30601
10223,30325
11080,30021
11927,29695
12764,29345
13593,28971
14409,28573
15214,28153
16006,27709
16787,27243
17553,26757
18305,26248
19043,25719
19764,25168
20470,24597
21160,24006
21833,23396
22488,22766
23126,22120
23743,21454
24343,20772
24922,20073
25481,19358
26020,18628
26538,17881
27036,17121
27511,16347
27962,15559
28393,14760
28800,13948
29185,13126
29545,12292
29881,11448
30195,10596
30484,9735
30747,8866
30987,7990
31201,7108
31390,6220
31554,5326
31691,4428
31805,3527
31892,2624
31954,1718
31991,810
32000,-98
31984,-1005
31943,-1912
31876,-2818
31783,-3722
31665,-4622
31520,-5519
31351,-6411
31156,-7297
30937,-8178
30693,-9053
30423,-9921
30130,-10780
29812,-11630
29470,-12472
29103,-13303
28714,-14123
28302,-14933
27867,-15730
27410,-16514
26930,-17285
26428,-18042
25906,-18785
25363,-19512
24799,-20224
24215,-20919
23612,-21599
22988,-22259
22348,-22903
21689,-23528
21013,-24133
20319,-24721
19609,-25287
18884,-25833
18144,-26359
17388,-26863
16620,-27345
15836,-27807
15042,-28244
14234,-28660
13415,-29052
12585,-29421
11745,-29766
10896,-30088
10038,-30385
9171,-30658
8297,-30905
7417,-31128
6532,-31326
5639,-31499
4744,-31646
3845,-31768
2941,-31865
2036,-31935
1128,-31980
220,-32000
-688,-31992
-1595,-31960
-2502,-31901
-3405,-31817
-4307,-31709
-5205,-31573
-6099,-31414
-6989,-31228
-7871,-31017
-8748,-30781
-9617,-30521
-10479,-30235
-11334,-29925
-12179,-29592
-13013,-29234
-13837,-28853
-14650,-28449
-15451,-28022
-16240,-27572
-17017,-27101
-17778,-26606
-18526,-26091
-19260,-25555
-19977,-24998
-20678,-24421
-21363,-23825
-22030,-23209
-22679,-22575
-23311,-21922
-23925,-21252
-24517,-20564
-25090,-19860
-25645,-19141
-26177,-18405
-26689,-17655
-27179,-16891
-27648,-16111
-28093,-15321
-28517,-14518
-28918,-13704
-29295,-12878
-29648,-12041
-29979,-11195
-30284,-10340
-30565,-9475
-30822,-8605
-31053,-7727
-31261,-6843
-31441,-5954
-31598,-5059
-31729,-4160
-31834,-3257
-31914,-2353
-31968,-1447
-31996,-539
-31999,369
-31975,1277
-31926,2184
-31851,3088
-31751,3991
-31625,4890
-31474,5786
-31296,6676
-31095,7562
-30867,8441
-30615,9313
-30339,10178
-30037,11035
-29713,11883
-29363,12721
-28991,13550
-28595,14367
-28176,15172
-27734,15966
-27270,16746
-26783,17513
-26275,18266
-25748,19005
-25197,19727
-24627,20434
-24037,21124
-23429,21798
-22801,22453
-22155,23092
-21491,23711
-20808,24312
-20111,24892
-19396,25453
-18665,25992
-17921,26512
-17161,27010
-16389,27486
-15603,27940
-14802,28372
-13992,28781
-13170,29166
-12337,29528
-11494,29866
-10642,30180
-9781,30469
-8912,30736
-8037,30975
-7156,31191
-6267,31381
-5374,31547
-4478,31687
-3576,31801
-2672,31890
-1766,31953
-858,31990
49,32001
957,31987
1864,31947
2770,31881
3673,31789
4574,31673
5471,31531
6363,31363
7251,31169
8131,30951
9007,30707
9875,30440
10734,30147
11585,29830
12427,29491
13259,29125
14080,28737
14890,28327
15687,27892
16472,27436
17244,26957
18002,26457
18746,25936
19474,25393
20187,24831
20884,24248
21563,23646
22226,23024
22870,22385
23495,21727
24103,21051
24690,20359
25257,19650
25805,18926
26331,18185
26836,17431
27320,16663
27783,15881
28222,15086
28639,14279
29032,13460
29402,12631
29748,11792
30072,10943
30370,10085
30643,9220
30893,8347
31118,7466
31316,6580
31490,5690
31640,4793
31762,3894
31860,2991
31932,2085
31978,1178
31999,272
31994,-637
31963,-1545
31907,-2451
31824,-3355
31716,-4257
31583,-5155
31423,-6050
31239,-6940
31030,-7822
30795,-8699
30536,-9570
30252,-10432
29944,-11286
29611,-12132
29256,-12967
28876,-13792
28472,-14606
28047,-15408
27598,-16197
27127,-16974
26635,-17737
26120,-18486
25586,-19219
25030,-19938
24454,-20639
23859,-21325
23244,-21994
22611,-22645
21959,-23276
21289,-23890
