# re,im (signed integer codes)
-9287,16034
2573,8970
2671,22818
-9470,16030
2379,8947
2499,22794
-9653,16024
2185,8923
2326,22769
-9836,16016
1992,8896
2154,22741
-10019,16007
1798,8867
1982,22711
-10201,15995
1605,8836
1810,22679
-10383,15980
1412,8803
1638,22645
-10565,15964
1220,8768
1467,22609
-10746,15946
1028,8731
1297,22570
-10927,15926
836,8692
1126,22530
-11107,15903
644,8650
956,22487
-11287,15879
453,8607
786,22443
-11467,15852
263,8562
617,22396
-11646,15823
73,8514
449,22347
-11824,15792
-117,8465
280,22296
-12003,15760
-306,8413
113,22244
-12180,15725
-495,8360
-55,22189
-12357,15688
-683,8304
-221,22131
-12533,15649
-870,8246
-387,22072
-12709,15608
-1057,8187
-553,22011
-12884,15565
-1243,8125
-717,21948
-13059,15520
-1429,8061
-882,21883
-13232,15473
-1614,7996
-1045,21816
-13405,15424
-1798,7928
-1208,21746
-13578,15373
-1982,7859
-1370,21675
-13749,15320
-2164,7787
-1531,21602
-13920,15265
-2346,7714
-1692,21527
-14090,15208
-2528,7638
-1851,21450
-14259,15149
-2708,7561
-2010,21370
-14427,15088
-2888,7482
-2168,21289
-14595,15025
-3066,7400
-2326,21206
-14761,14961
-3244,7317
-2482,21121
-14927,14894
-3421,7232
-2638,21034
-15091,14826
-3597,7145
-2792,20945
-15255,14755
-3773,7057
-2946,20855
-15418,14683
-3947,6966
-3098,20762
-15580,14609
-4120,6873
-3250,20667
-15740,14532
-4292,6779
-3401,20571
-15900,14455
-4463,6683
-3550,20473
-16058,14375
-4633,6585
-3699,20373
-16216,14293
-4802,6485
-3846,20271
-16372,14210
-4970,6383
-3993,20167
-16528,14124
-5137,6280
-4138,20061
-16682,14037
-5303,6175
-4282,19954
-16835,13949
-5467,6068
-4425,19845
-16986,13858
-5631,5959
-4567,19734
-17137,13766
-5793,5849
-4707,19621
-17286,13672
-5954,5737
-4847,19507
-17434,13576
-6114,5623
-4985,19391
-17581,13478
-6272,5508
-5122,19273
-17726,13379
-6429,5390
-5257,19153
-17871,13278
-6585,5272
-5392,19032
-18013,13176
-6740,5151
-5525,18909
-18155,13072
-6893,5029
-5657,18784
-18295,12966
-7045,4905
-5787,18658
-18434,12859
-7196,4780
-5916,18530
-18571,12749
-7345,4653
-6043,18401
-18707,12639
-7493,4525
-6170,18270
-18841,12527
-7639,4395
-6294,18137
-18974,12413
-7784,4263
-6418,18003
-19106,12298
-7928,4130
-6540,17867
-19236,12181
-8070,3996
-6660,17730
-19364,12063
-8210,3860
-6779,17592
-19491,11943
-8349,3722
-6896,17451
-19617,11821
-8487,3583
-7012,17310
-19741,11699
-8623,3443
-7126,17166
-19863,11575
-8757,3301
-7239,17022
-19984,11449
-8890,3158
-7350,16876
-20103,11322
-9021,3014
-7460,16729
-20220,11194
-9151,2868
-7568,16580
-20336,11064
-9279,2721
-7674,16430
-20450,10933
-9405,2572
-7779,16278
-20563,10801
-9530,2423
-7882,16125
-20674,10667
-9653,2271
-7983,15971
-20783,10532
-9774,2119
-8083,15816
-20890,10396
-9894,1966
-8181,15659
-20996,10258
-10012,1811
-8277,15501
-21100,10120
-10128,1655
-8372,15342
-21202,9980
-10243,1498
-8465,15182
-21302,9839
-10355,1339
-8556,15020
-21401,9696
-10466,1180
-8645,14858
-21498,9553
-10575,1019
-8733,14694
-21593,9408
-10683,858
-8818,14529
-21686,9263
-10788,695
-8902,14363
-21777,9116
-10892,531
-8984,14196
-21866,8968
-10994,366
-9065,14028
-21954,8820
-11094,200
-9143,13858
-22040,8670
-11192,33
-9220,13688
-22124,8519
-11289,-134
-9294,13517
-22206,8367
-11383,-303
-9367,13345
-22286,8214
-11476,-473
-9438,13171
-22364,8061
-11567,-644
-9507,12997
-22440,7906
-11655,-815
-9574,12822
-22514,7751
-11742,-987
-9640,12647
-22586,7594
-11827,-1161
-9703,12470
-22657,7437
-11910,-1335
-9764,12292
-22725,7279
-11991,-1509
-9824,12114
-22791,7120
-12070,-1685
-9881,11935
-22856,6961
-12147,-1861
-9937,11755
-22918,6800
-12223,-2038
-9990,11574
-22978,6639
-12296,-2216
-10042,11392
-23037,6477
-12367,-2395
-10091,11210
-23093,6315
-12436,-2574
-10139,11027
-23147,6152
-12503,-2753
-10184,10844
-23199,5988
-12568,-2934
-10228,10660
-23250,5824
-12632,-3115
-10269,10475
-23298,5659
-12693,-3296
-10309,10290
-23344,5493
-12752,-3478
-10346,10104
-23388,5327
-12809,-3661
-10382,9917
-23430,5160
-12864,-3844
-10415,9730
-23470,4993
-12917,-4027
-10446,9543
-23507,4825
-12967,-4211
-10476,9355
-23543,4657
-13016,-4396
-10503,9166
-23577,4489
-13063,-4580
-10528,8978
-23608,4320
-13108,-4766
-10551,8788
-23638,4151
-13150,-4951
-10572,8599
-23665,3981
-13191,-5137
-10591,8409
-23690,3811
-13229,-5323
-10608,8219
-23713,3641
-13265,-5509
-10622,8028
-23734,3470
-13300,-5696
-10635,7837
-23753,3300
-13332,-5883
-10646,7646
-23770,3128
-13362,-6070
-10654,7455
-23784,2957
-13390,-6257
-10660,7263
-23797,2786
-13415,-6445
-10665,7072
-23807,2614
-13439,-6632
-10667,6880
-23815,2442
-13461,-6820
-10667,6688
-23821,2271
-13480,-7008
-10665,6496
-23825,2099
-13498,-7196
-10661,6304
-23827,1927
-13513,-7384
-10655,6111
-23827,1755
-13526,-7571
-10646,5919
-23824,1582
-13537,-7759
-10636,5727
-23820,1410
-13546,-7947
-10623,5534
-23813,1238
-13553,-8135
-10609,5342
-23804,1066
-13557,-8323
-10592,5150
-23793,895
-13560,-8510
-10573,4958
-23780,723
-13561,-8698
-10552,4766
-23765,551
-13559,-8885
-10529,4574
-23747,380
-13555,-9072
-10504,4382
-23728,208
-13549,-9259
-10476,4191
-23706,37
-13541,-9445
-10447,4000
-23682,-134
-13531,-9632
-10416,3809
-23656,-304
-13519,-9818
-10382,3618
-23628,-475
-13505,-10004
-10346,3427
-23598,-645
-13489,-10189
-10309,3237
-23566,-815
-13470,-10374
-10269,3047
-23531,-984
-13450,-10559
-10227,2858
-23495,-1153
-13427,-10743
-10183,2668
-23456,-1322
-13403,-10927
-10137,2480
-23416,-1490
-13376,-11111
-10089,2291
-23373,-1658
-13347,-11294
-10039,2103
-23328,-1825
-13316,-11476
-9987,1916
-23281,-1992
-13284,-11658
-9933,1729
-23232,-2158
-13249,-11840
-9877,1543
-23181,-2324
-13212,-12021
-9818,1357
-23128,-2489
-13173,-12201
-9758,1172
-23073,-2654
-13132,-12381
-9696,987
-23016,-2818
-13089,-12560
-9631,803
-22956,-2981
-13044,-12738
-9565,619
-22895,-3144
-12997,-12916
-9497,437
-22832,-3306
-12947,-13093
-9427,255
-22767,-3468
-12896,-13269
-9354,73
-22699,-3628
-12843,-13444
-9280,-108
-22630,-3788
-12788,-13619
-9204,-287
-22559,-3947
-12731,-13793
-9126,-467
-22485,-4106
-12673,-13966
-9046,-645
-22410,-4263
-12612,-14138
-8964,-822
-22333,-4420
-12549,-14310
-8880,-999
-22254,-4576
-12484,-14480
-8794,-1175
-22173,-4731
-12418,-14650
-8706,-1350
-22089,-4885
-12349,-14819
-8616,-1524
-22005,-5038
-12279,-14986
-8525,-1697
-21918,-5190
-12206,-15153
-8431,-1869
-21829,-5341
-12132,-15319
-8336,-2040
-21738,-5491
-12056,-15483
-8239,-2210
-21646,-5641
-11978,-15647
-8140,-2380
-21551,-5789
-11898,-15810
-8039,-2548
-21455,-5936
-11817,-15971
-7937,-2715
-21357,-6082
-11733,-16132
-7832,-2881
-21257,-6227
-11648,-16291
-7726,-3046
-21155,-6371
-11561,-16449
-7618,-3209
-21052,-6514
-11472,-16606
-7508,-3372
-20946,-6655
-11382,-16762
-7397,-3533
-20839,-6796
-11290,-16917
-7284,-3694
-20730,-6935
-11196,-17070
-7169,-3853
-20620,-7073
-11100,-17222
-7052,-4011
-20507,-7209
-11003,-17373
-6934,-4167
-20393,-7345
-10903,-17522
-6814,-4323
-20277,-7479
-10803,-17671
-6692,-4477
-20160,-7612
-10700,-17818
-6569,-4629
-20041,-7744
-10596,-17963
-6444,-4781
-19920,-7874
-10490,-18107
-6317,-4931
-19798,-8003
-10383,-18250
-6189,-5080
-19674,-8130
-10274,-18392
-6059,-5227
-19548,-8256
-10164,-18532
-5928,-5373
-19421,-8381
-10051,-18670
-5795,-5518
-19292,-8505
-9938,-18807
-5661,-5661
-19161,-8626
-9823,-18943
-5525,-5802
-19029,-8747
-9706,-19077
-5387,-5943
-18896,-8866
-9588,-19210
-5249,-6081
-18761,-8983
-9468,-19341
-5108,-6219
-18624,-9099
-9347,-19471
-4966,-6354
-18486,-9214
-9224,-19599
-4823,-6488
-18347,-9326
-9100,-19725
-4678,-6621
-18206,-9438
-8975,-19850
-4532,-6752
-18064,-9547
-8848,-19973
-4385,-6882
-17920,-9655
-8720,-20095
-4236,-7010
-17775,-9762
-8590,-20215
-4086,-7136
-17628,-9867
-8459,-20333
-3934,-7260
-17481,-9970
-8327,-20450
-3782,-7383
-17331,-10072
-8193,-20565
-3628,-7505
-17181,-10172
-8059,-20678
-3472,-7624
-17029,-10270
-7922,-20790
-3316,-7742
-16876,-10366
-7785,-20900
-3158,-7859
-16722,-10461
-7647,-21008
-2999,-7973
-16567,-10554
-7507,-21114
-2839,-8086
-16410,-10646
-7366,-21219
-2677,-8197
-16252,-10735
-7224,-21321
-2515,-8306
-16093,-10823
-7080,-21422
-2351,-8414
-15933,-10909
-6936,-21522
-2186,-8520
-15771,-10993
-6791,-21619
-2020,-8624
-15609,-11076
-6644,-21714
-1854,-8726
-15445,-11156
-6496,-21808
-1686,-8826
-15281,-11235
-6348,-21900
-1517,-8925
-15115,-11312
-6198,-21990
-1347,-9021
-14948,-11387
-6047,-22078
-1176,-9116
-14781,-11460
-5896,-22164
-1004,-9209
-14612,-11532
-5743,-22248
-831,-9300
-14442,-11601
-5590,-22330
-657,-9389
-14272,-11669
-5435,-22411
-483,-9476
-14100,-11734
-5280,-22489
-307,-9562
-13928,-11798
-5124,-22566
-131,-9645
-13755,-11860
-4967,-22640
46,-9727
-13580,-11920
-4809,-22713
224,-9806
-13406,-11977
-4650,-22783
403,-9884
-13230,-12033
-4491,-22852
583,-9959
-13053,-12087
-4330,-22919
763,-10033
-12876,-12139
-4170,-22983
944,-10105
-12698,-12189
-4008,-23046
1125,-10174
-12519,-12237
-3846,-23106
1308,-10242
-12340,-12283
-3683,-23165
1491,-10308
-12160,-12327
-3519,-23221
1674,-10371
-11979,-12369
-3355,-23276
1858,-10433
-11798,-12409
-3190,-23328
2043,-10493
-11616,-12447
-3025,-23379
2228,-10550
-11433,-12483
-2859,-23427
2414,-10606
-11250,-12517
-2692,-23473
2601,-10659
-11067,-12549
-2525,-23517
2787,-10711
-10883,-12578
-2358,-23559
2975,-10760
-10698,-12606
-2190,-23599
3162,-10808
-10513,-12632
-2022,-23637
3350,-10853
-10328,-12655
-1853,-23673
3539,-10896
-10142,-12677
-1684,-23706
3728,-10937
-9955,-12696
-1514,-23738
3917,-10976
-9769,-12713
-1345,-23767
4106,-11013
-9582,-12729
-1175,-23795
4296,-11048
-9395,-12742
-1004,-23820
4486,-11081
-9207,-12753
-834,-23843
4676,-11112
-9019,-12762
-663,-23864
4867,-11141
-8831,-12768
-492,-23883
5057,-11167
-8643,-12773
-320,-23900
5248,-11192
-8455,-12776
-149,-23914
5439,-11214
-8266,-12776
23,-23927
5630,-11234
-8077,-12775
194,-23937
5821,-11252
-7888,-12771
366,-23945
6013,-11268
-7700,-12765
538,-23951
6204,-11282
-7511,-12757
710,-23955
6395,-11294
-7321,-12747
882,-23957
6586,-11304
-7132,-12735
1053,-23957
6778,-11311
-6943,-12721
1225,-23954
6969,-11317
-6754,-12705
1397,-23949
7160,-11320
-6565,-12686
1569,-23943
7351,-11322
-6376,-12666
1740,-23934
7542,-11321
-6188,-12643
1912,-23923
7733,-11318
-5999,-12618
2083,-23910
7923,-11313
-5810,-12591
2254,-23894
8114,-11306
-5622,-12562
2425,-23877
8304,-11297
-5434,-12531
2596,-23857
8494,-11285
-5246,-12498
2766,-23836
8683,-11272
-5058,-12463
2936,-23812
8873,-11256
-4871,-12425
3106,-23786
9062,-11239
-4684,-12386
3276,-23758
9250,-11219
-4497,-12345
3445,-23728
9439,-11197
-4311,-12301
3614,-23696
9626,-11174
-4125,-12255
3782,-23661
9814,-11148
-3939,-12207
3950,-23625
10001,-11120
-3754,-12158
4118,-23586
10187,-11090
-3569,-12106
4285,-23546
10374,-11058
-3384,-12052
4452,-23503
10559,-11024
-3201,-11996
4618,-23458
10744,-10988
-3017,-11938
4783,-23412
10929,-10949
-2834,-11878
4948,-23363
11113,-10909
-2652,-11816
5113,-23312
11296,-10867
-2470,-11752
5276,-23259
11478,-10823
-2289,-11686
5440,-23204
11660,-10776
-2109,-11617
5602,-23147
11842,-10728
-1929,-11547
5764,-23088
12022,-10678
-1750,-11475
5925,-23027
12202,-10626
-1572,-11401
6085,-22964
12381,-10572
-1394,-11325
6245,-22898
12560,-10515
-1217,-11247
6404,-22831
12737,-10457
-1041,-11167
6562,-22762
12914,-10397
-865,-11085
6719,-22691
13090,-10335
-691,-11001
6876,-22618
13265,-10271
-517,-10915
7031,-22543
13439,-10205
-344,-10827
7186,-22466
13613,-10138
-172,-10738
7340,-22387
13785,-10068
-1,-10646
7493,-22307
13956,-9996
169,-10553
7645,-22224
14127,-9923
338,-10457
7796,-22139
14296,-9847
507,-10360
7946,-22053
14465,-9770
674,-10261
8095,-21965
14632,-9691
840,-10160
8243,-21874
14799,-9610
1006,-10058
8390,-21782
14964,-9528
1170,-9953
8535,-21688
15128,-9443
1333,-9847
8680,-21593
15291,-9357
1495,-9738
8824,-21495
15453,-9269
1656,-9629
8966,-21396
15614,-9179
1816,-9517
9107,-21294
15773,-9087
1974,-9403
9248,-21192
15932,-8994
2132,-9288
9386,-21087
16089,-8899
2288,-9171
9524,-20980
16245,-8802
2443,-9053
9661,-20872
16400,-8703
2597,-8932
9796,-20762
16553,-8603
2749,-8810
9930,-20651
16705,-8501
2901,-8687
10062,-20537
16856,-8398
3051,-8561
10194,-20422
17005,-8292
3199,-8434
10324,-20306
17153,-8186
3347,-8306
10452,-20187
17300,-8077
3493,-8175
10580,-20067
17445,-7967
3637,-8043
10705,-19946
17589,-7856
3781,-7910
10830,-19823
17732,-7742
3923,-7775
10953,-19698
17873,-7628
4063,-7639
11074,-19571
18012,-7511
4202,-7501
11195,-19444
18150,-7394
4339,-7361
11313,-19314
18287,-7274
4476,-7220
11430,-19183
18422,-7154
4610,-7078
11546,-19051
18555,-7031
4743,-6934
11660,-18917
18687,-6908
4875,-6788
11773,-18782
18818,-6782
5005,-6641
11884,-18645
18946,-6656
5133,-6493
11993,-18507
19074,-6528
5260,-6343
12101,-18367
19199,-6399
5385,-6192
12207,-18226
19323,-6268
5509,-6040
12312,-18083
19445,-6136
5631,-5886
12414,-17940
19566,-6003
5751,-5731
12516,-17795
19685,-5868
5870,-5575
12615,-17648
19802,-5732
5987,-5418
12713,-17501
19918,-5595
6102,-5259
12809,-17352
20031,-5457
6216,-5099
12904,-17201
20143,-5317
6328,-4937
12997,-17050
20254,-5176
6438,-4775
13088,-16897
20362,-5034
6547,-4611
13177,-16743
20469,-4891
6654,-4447
13264,-16588
20574,-4747
6759,-4281
13350,-16432
20677,-4601
6862,-4114
13434,-16275
20779,-4455
6963,-3945
13516,-16116
20878,-4307
7063,-3776
13596,-15957
20976,-4159
7161,-3606
13675,-15796
21071,-4009
7257,-3435
13751,-15634
21165,-3858
7351,-3262
13826,-15471
21257,-3707
7443,-3089
13899,-15308
21348,-3554
7533,-2915
13970,-15143
21436,-3400
7622,-2740
14039,-14977
21522,-3246
7708,-2564
14106,-14811
21607,-3090
7793,-2387
14171,-14643
21689,-2934
7876,-2209
14234,-14475
21770,-2777
7957,-2030
14296,-14305
21848,-2619
8036,-1850
14355,-14135
21925,-2460
8113,-1670
14413,-13964
21999,-2300
8188,-1489
14468,-13792
22072,-2140
8261,-1307
14522,-13620
22143,-1978
8333,-1124
14573,-13446
22211,-1816
8402,-941
14623,-13272
22278,-1654
8469,-757
14670,-13097
22343,-1490
8534,-572
14716,-12922
22405,-1326
8598,-387
14759,-12746
22466,-1162
8659,-200
14801,-12569
22524,-997
8718,-14
14840,-12391
22581,-831
8775,173
14878,-12213
22635,-664
8830,361
14913,-12035
22688,-497
8884,550
14947,-11855
22738,-330
8935,738
14978,-11676
22786,-162
8984,928
15007,-11496
22832,7
9031,1117
15034,-11315
22876,175
9076,1308
15060,-11134
22918,345
9119,1498
15083,-10952
22958,514
9160,1689
15104,-10770
22996,685
9198,1881
15123,-10587
23032,855
9235,2072
15139,-10405
23065,1026
9270,2265
15154,-10222
23097,1197
9302,2457
15167,-10038
23126,1368
9333,2650
15177,-9854
23153,1540
9361,2842
15186,-9670
23178,1712
9388,3036
15192,-9486
23201,1884
9412,3229
15196,-9302
23222,2056
9434,3422
15198,-9117
23241,2228
9454,3616
15198,-8932
23257,2401
9472,3810
15196,-8747
23272,2574
9488,4003
15192,-8562
23284,2746
9502,4197
15186,-8377
23294,2919
9513,4391
15177,-8191
23302,3092
9523,4585
15166,-8006
23308,3265
9530,4779
15154,-7821
23312,3438
9535,4973
15139,-7635
23314,3611
9539,5167
15122,-7450
23313,3783
9540,5361
15103,-7265
23311,3956
9539,5555
15082,-7080
23306,4129
9536,5749
15059,-6894
23299,4301
9530,5942
15033,-6709
23290,4473
9523,6135
15006,-6525
23279,4645
9514,6329
14976,-6340
23265,4817
9502,6522
14944,-6155
23250,4989
9489,6714
14911,-5971
23233,5160
9473,6907
14875,-5787
23213,5332
9455,7099
14837,-5603
23191,5502
9436,7291
14797,-5420
23167,5673
9414,7482
14754,-5237
23141,5843
9390,7673
14710,-5054
23113,6013
9364,7864
14664,-4871
23083,6182
9336,8054
14615,-4689
23051,6351
9305,8244
14565,-4508
23016,6520
9273,8434
14512,-4326
22980,6688
9239,8623
14458,-4146
22942,6856
9203,8811
14401,-3965
22901,7023
9164,8999
14342,-3786
22858,7189
9124,9187
14281,-3606
22814,7355
9082,9373
14219,-3428
22767,7521
9037,9560
14154,-3249
22718,7685
8991,9745
14087,-3072
22667,7849
8942,9930
14018,-2895
22614,8013
8892,10114
13947,-2719
22559,8176
8839,10298
13874,-2543
22502,8338
8785,10481
13799,-2368
22443,8499
8729,10663
13723,-2194
22382,8660
8670,10844
13644,-2021
22320,8820
8610,11025
13563,-1848
22255,8979
8548,11205
13480,-1676
22188,9137
8483,11384
13395,-1505
22119,9294
8417,11562
13309,-1335
22048,9451
8349,11739
13220,-1165
21975,9607
8279,11916
13130,-997
21901,9761
8207,12091
13037,-829
21824,9915
8134,12265
12943,-662
21745,10068
8058,12439
12847,-496
21665,10220
7980,12612
12749,-332
21583,10371
7901,12783
12649,-168
21498,10521
7820,12954
12547,-5
21412,10670
7737,13123
12444,157
21324,10818
7652,13291
12338,318
21235,10964
7565,13459
12231,477
21143,11110
7477,13625
12122,636
21050,11255
7387,13790
12011,794
20954,11398
7295,13954
11898,950
20857,11540
7201,14117
11784,1105
20758,11681
7105,14278
11668,1259
20658,11821
7008,14439
11550,1412
20555,11960
6909,14598
11430,1564
20451,12097
6808,14755
11309,1714
20346,12233
6706,14912
11186,1864
20238,12368
6602,15067
11061,2012
20129,12502
6496,15221
10935,2158
20018,12634
6389,15374
10807,2304
19905,12765
6280,15525
10677,2448
19791,12894
6170,15675
10546,2590
19675,13022
6057,15824
10413,2732
19558,13149
5944,15971
10279,2871
19439,13275
5828,16117
10143,3010
19318,13399
5711,16261
10005,3147
19196,13521
5593,16404
9866,3283
19072,13642
5473,16545
9726,3417
18947,13762
5352,16685
9583,3550
18820,13880
5229,16823
9440,3681
18692,13996
5105,16960
9295,3811
18562,14111
4979,17095
9148,3939
18431,14225
4852,17229
9000,4066
18298,14336
4723,17361
8851,4191
18164,14447
4593,17491
8700,4315
18028,14555
4461,17620
8548,4437
17891,14663
4329,17748
8394,4557
17753,14768
4195,17873
8240,4676
17613,14872
4059,17997
8083,4793
17472,14974
3922,18120
7926,4908
17330,15074
3784,18240
7767,5022
17186,15173
3645,18359
7607,5134
17041,15270
3505,18476
7446,5245
16895,15365
3363,18592
7284,5354
16748,15459
3220,18705
7120,5461
16599,15551
3076,18817
6955,5566
16449,15641
2931,18927
6789,5670
16298,15729
2784,19036
6622,5771
16146,15816
2637,19142
6453,5871
15993,15901
2488,19247
6284,5970
15838,15983
2338,19350
6114,6066
15683,16065
2188,19451
5942,6161
15526,16144
2036,19550
5769,6253
15368,16221
1883,19648
5596,6344
15210,16297
1729,19743
5421,6434
15050,16370
1574,19837
5246,6521
14889,16442
1419,19929
5069,6606
14728,16512
1262,20018
4892,6690
14565,16580
1105,20106
4713,6771
14401,16646
946,20192
4534,6851
14237,16710
787,20276
4354,6929
14072,16772
627,20358
4173,7005
13905,16832
466,20438
3991,7079
13738,16891
304,20517
3809,7151
13571,16947
141,20593
3625,7221
13402,17001
-22,20667
3441,7289
13233,17054
-186,20739
3256,7355
13062,17104
-351,20809
3071,7419
12892,17152
-516,20877
2885,7481
12720,17199
-682,20944
2698,7541
12548,17243
-849,21008
2510,7600
12375,17285
-1016,21070
2322,7656
12201,17326
-1184,21130
2133,7710
12027,17364
-1353,21188
1944,7762
11852,17400
-1522,21244
1754,7812
11677,17434
-1691,21297
1564,7860
11501,17466
-1862,21349
1373,7906
11325,17496
-2032,21399
1182,7950
11148,17524
-2203,21447
990,7992
10971,17550
-2374,21492
798,8032
10793,17574
-2546,21536
605,8070
10615,17595
-2718,21577
412,8106
10437,17615
-2891,21616
219,8139
10258,17632
-3064,21653
25,8171
10078,17648
-3237,21688
-169,8200
9899,17661
-3410,21721
-363,8228
9719,17672
-3584,21752
-558,8253
9539,17681
-3758,21781
-753,8276
9358,17688
-3932,21807
-948,8298
9178,17693
-4107,21832
-1143,8317
8997,17696
-4281,21854
-1338,8334
8816,17697
-4456,21874
-1533,8349
8635,17695
-4631,21893
-1729,8361
8454,17692
-4805,21908
-1925,8372
8272,17686
-4980,21922
-2120,8381
8091,17678
-5155,21934
-2316,8387
7909,17668
-5330,21944
-2512,8392
7728,17656
-5505,21951
-2708,8394
7546,17642
-5680,21956
-2903,8394
7365,17626
-5855,21959
-3099,8392
7183,17607
-6030,21960
-3294,8388
7002,17587
-6204,21959
-3490,8382
6821,17564
-6379,21956
-3685,8374
6639,17539
-6553,21951
-3880,8364
6458,17512
-6728,21943
-4075,8352
6278,17483
-6902,21934
-4270,8337
6097,17452
-7075,21922
-4465,8321
5916,17419
-7249,21908
-4659,8302
5736,17383
-7422,21892
-4853,8281
5556,17346
-7595,21874
-5047,8259
5376,17306
-7768,21854
-5240,8234
5197,17265
-7940,21832
-5433,8207
5018,17221
-8112,21807
-5626,8178
4839,17175
-8283,21781
-5818,8147
4661,17127
-8454,21752
-6010,8114
4483,17077
-8625,21722
-6201,8078
4306,17025
-8795,21689
-6392,8041
4129,16971
-8965,21654
-6583,8002
3952,16915
-9134,21617
-6772,7961
3776,16857
-9303,21578
-6962,7917
3600,16796
-9471,21537
-7151,7872
3425,16734
-9638,21494
-7339,7825
3251,16670
-9805,21449
-7526,7775
3077,16603
-9971,21402
-7713,7724
2904,16535
-10137,21353
-7900,7670
2731,16464
-10302,21302
-8085,7615
2560,16392
-10466,21248
-8270,7558
2388,16318
-10629,21193
-8454,7498
2218,16241
-10792,21136
-8638,7437
2048,16163
-10954,21077
-8821,7374
1879,16082
-11115,21015
-9002,7309
1711,16000
-11275,20952
-9184,7241
1543,15916
-11435,20887
-9364,7172
1377,15829
-11594,20820
-9543,7101
1211,15741
-11751,20751
-9722,7028
1046,15651
-11908,20680
-9899,6954
882,15559
-12064,20607
-10076,6877
719,15465
-12219,20532
-10251,6798
557,15369
-12373,20456
-10426,6718
396,15271
-12526,20377
-10600,6636
236,15172
-12678,20296
-10773,6552
76,15070
-12829,20214
-10944,6466
-82,14967
-12979,20130
-11115,6378
-239,14862
-13128,20044
-11284,6288
-395,14755
-13276,19956
-11453,6197
-550,14646
-13422,19866
-11620,6104
-704,14535
-13568,19775
-11786,6009
-857,14423
-13712,19681
-11951,5912
-1008,14309
-13855,19586
-12115,5814
-1159,14193
-13997,19489
-12277,5713
-1308,14075
-14138,19391
-12439,5611
-1456,13956
-14277,19290
-12599,5508
-1603,13835
-14415,19188
-12758,5403
-1749,13712
-14552,19085
-12915,5296
-1893,13588
-14688,18979
-13072,5187
-2036,13462
-14822,18872
-13227,5077
-2178,13334
-14955,18763
-13380,4965
-2319,13204
-15087,18653
-13533,4851
-2458,13073
-15217,18541
-13683,4736
-2595,12940
-15346,18427
-13833,4620
-2732,12806
-15473,18311
-13981,4501
-2867,12670
-15599,18195
-14128,4382
-3000,12533
-15724,18076
-14273,4260
-3132,12394
-15847,17956
-14416,4138
-3263,12253
-15968,17834
-14559,4013
-3392,12111
-16088,17711
-14699,3887
-3520,11968
-16207,17587
-14839,3760
-3646,11823
-16324,17461
-14976,3631
-3771,11676
-16439,17333
-15112,3501
-3894,11529
-16553,17204
-15247,3370
-4016,11379
-16666,17074
-15380,3237
-4136,11229
-16776,16942
-15511,3102
-4254,11076
-16885,16809
-15641,2967
-4371,10923
-16993,16674
-15769,2830
-4487,10768
-17099,16538
-15895,2691
-4600,10612
-17203,16401
-16020,2552
-4712,10455
-17305,16262
-16143,2411
-4823,10296
-17406,16122
-16265,2269
-4931,10136
-17505,15981
-16384,2125
-5038,9974
-17603,15838
-16502,1981
-5144,9812
-17698,15695
-16619,1835
-5247,9648
-17792,15550
-16733,1688
-5349,9483
-17884,15404
-16846,1539
-5449,9317
-17974,15256
-16957,1390
-5547,9150
-18063,15108
-17066,1240
-5644,8981
-18150,14958
-17173,1088
-5739,8812
-18235,14807
-17279,935
-5832,8641
-18318,14656
-17382,782
-5923,8470
-18399,14503
-17484,627
-6012,8297
-18478,14349
-17584,471
-6100,8123
-18556,14194
-17682,315
-6185,7948
-18631,14038
-17778,157
-6269,7773
-18705,13881
-17873,-2
-6351,7596
-18777,13723
-17965,-162
-6431,7418
-18847,13564
-18055,-322
-6509,7240
-18915,13404
-18144,-483
-6586,7060
-18981,13243
-18231,-646
-6660,6880
-19045,13081
-18315,-809
-6732,6699
-19107,12919
-18398,-973
-6803,6517
-19168,12755
-18479,-1137
-6871,6334
-19226,12591
-18558,-1303
-6938,6150
-19282,12426
-18635,-1469
-7003,5966
-19336,12261
-18709,-1636
-7065,5781
-19389,12094
-18782,-1804
-7126,5595
-19439,11927
-18853,-1972
-7185,5409
-19487,11759
-18922,-2141
-7242,5221
-19533,11590
-18989,-2311
-7296,5033
-19578,11421
-19054,-2481
-7349,4845
-19620,11251
-19116,-2652
-7400,4656
-19660,11081
-19177,-2824
-7449,4466
-19698,10910
-19236,-2996
-7495,4276
-19734,10738
-19292,-3168
-7540,4085
-19768,10566
-19347,-3341
-7583,3894
-19800,10393
-19399,-3515
-7623,3702
-19830,10220
-19450,-3689
-7662,3510
-19857,10046
-19498,-3863
-7698,3318
-19883,9872
-19544,-4038
-7733,3124
-19907,9698
-19588,-4213
-7765,2931
-19928,9523
-19630,-4388
-7795,2737
-19947,9348
-19670,-4564
-7823,2543
-19965,9172
-19708,-4740
-7850,2349
-19980,8996
-19744,-4917
-7874,2154
-19993,8820
-19777,-5094
-7896,1959
-20004,8643
-19809,-5271
-7916,1764
-20013,8467
-19838,-5448
-7933,1568
-20020,8290
-19865,-5625
-7949,1373
-20024,8112
-19891,-5802
-7963,1177
-20027,7935
-19914,-5980
-7974,981
-20027,7758
-19934,-6158
-7984,785
-20025,7580
-19953,-6336
-7991,588
-20021,7402
-19970,-6514
-7996,392
