# re,im (signed integer codes)
-963,2016
-510,-2058
-4107,7308
1046,-7314
-10506,-1992
-4026,-1036
7061,-4538
2915,7108
685,916
-1503,81
8139,1705
-1342,1650
-2243,3168
5059,-252
4314,-1420
4197,-4929
2087,-6991
-289,1194
-200,-1454
6546,-1342
270,-847
6762,-5867
-2739,995
-597,8057
3583,7468
1821,366
-2406,-3130
-4465,-3870
6204,3983
1766,209
4772,-3024
-2352,-863
3790,1944
5169,5480
-3574,1882
-3625,-6302
2041,-10616
7911,1156
1913,-869
4261,-2180
739,-1663
-5467,3812
4568,4941
-14246,261
4519,-5514
2036,-3993
-1300,38
3195,-1402
-5233,3366
-5101,530
1231,-1828
-95,195
-3510,-8850
563,4476
206,3970
1123,-209
1102,-1668
-4668,1870
1237,7810
-3743,-421
-1261,-6826
2650,-4464
-368,-892
-2152,-740
-3831,-201
-3390,-7776
12085,-9695
-299,-3382
2915,-2421
1647,2698
-2201,-508
-603,-7038
2766,3850
-4089,2815
-1995,2810
4201,-1645
2025,372
-815,-3191
645,-10799
575,417
5237,-2282
423,1665
-5179,4479
7203,-5752
7814,5895
4,-5465
253,2631
7066,3909
3164,-270
-6911,-1064
-4371,-4414
-8340,2280
2284,-5143
-6213,1382
4698,2838
-1232,1813
-1748,-2917
-3856,214
-1225,1260
53,-5449
1406,737
-4348,-3242
-725,6672
2084,-625
594,-2122
1099,-1733
1678,-7733
6891,-813
-10907,-5711
5556,-5122
-6111,-1009
-4649,2606
-1430,2635
5071,2650
2515,1984
615,-9109
-5075,-4371
10085,1083
3203,-2764
2631,-7071
-8991,2106
-5739,-4925
5342,4597
3617,-4820
-12186,948
-3629,239
6987,4059
-6511,152
-5634,3402
3249,8413
2704,4609
3110,1099
-2984,-5159
-1687,1113
-222,-4046
-2240,2702
-6599,-2057
3167,2877
6065,-977
-233,929
750,-755
-4481,-2530
-2257,-3108
-4208,773
3283,2539
-2845,-1708
773,-989
1552,3449
1323,3914
-1491,7641
-4016,-2763
209,-6518
1747,1302
1059,4846
-7057,1840
1151,2702
1933,5063
-7923,27
-6051,2662
3308,3928
49,128
2163,3884
1155,133
-7303,-2777
5824,2812
-3203,2539
3190,-3968
6419,-6828
-2691,4973
-10633,4942
167,-5805
1338,4760
5721,-1837
1885,376
-706,-254
-7692,8377
4287,10640
-2822,5688
-739,-4186
-4855,565
-4342,4935
2229,17
4485,-2666
-453,564
-7166,-1898
-2334,961
-439,-2182
-2704,-5185
2917,-4545
213,4271
-4746,-1571
2254,1261
-3270,1380
6209,-1893
1011,555
-857,-3062
2619,596
9141,4675
-3451,4524
-3922,-3225
5453,683
-2937,-427
3006,2360
-1759,-1604
2862,3880
-3094,-8343
841,1476
-3356,2937
4434,-1027
1347,533
3752,-2153
319,-803
2492,5509
-5129,2649
-109,5445
3072,-1423
-1202,1531
2512,-2800
839,-1749
5593,-1238
-1707,5720
-1171,-1981
-1581,-488
785,3648
-3567,3123
-834,2038
-291,8951
-1818,798
-6237,-2652
2704,189
1896,-5972
-1136,1634
4783,350
5456,-2036
-1223,-10711
6253,-1795
2723,-7469
-3733,3240
488,1331
-739,-1919
-570,-4018
5418,5812
4160,587
3545,-3977
-106,-2144
-3206,908
857,5941
4263,-2439
5484,-668
4929,1658
2483,4837
480,-1194
-7568,-3627
-1545,9763
1206,2423
-596,4441
3127,-1324
-2132,2428
632,-3955
-6618,4820
-3230,1207
-3786,-2684
3501,-919
2657,259
1107,2893
906,4830
1350,-5990
1188,-3016
529,3638
-387,7961
4243,-362
-2002,-2463
3429,-4449
2578,4094
320,-1981
-3705,-3866
2985,996
6618,-2336
4435,-4764
9407,-2480
-1793,2901
-7110,1233
-2170,1573
3815,-541
-7812,-5036
-2596,-83
-1642,-1599
-5876,-7839
4880,2738
6633,209
1158,1905
-68,-1286
-5099,9083
-6660,-4727
-1624,-1419
-893,-4962
-1991,-282
2613,-4376
13409,3456
5318,-5763
-931,-1427
-3509,8550
3787,1199
7452,2845
4715,-862
1394,-24
2314,-5938
-1341,6659
-4875,2696
1476,-2693
4414,3063
-8726,3268
-2549,-1089
274,7727
-263,-1934
-4315,-4806
2115,-4720
-6478,-546
1098,786
5075,2853
6105,-943
1675,-786
-1633,5603
-7457,-7235
-5569,-4356
-5518,-3135
-6254,2098
1209,-2642
-1633,-6021
84,4727
-5206,-712
894,1575
-4102,3002
-3851,3132
-623,-2766
-4349,-1209
4155,-1200
2688,-9228
1372,1015
-5966,-566
11190,3885
-2969,6253
3241,491
-4103,5355
-4168,-2122
-7882,-3280
1748,-1234
1329,-6345
3461,-2621
-4240,751
7852,-4325
-1383,2426
3995,-8073
2401,1402
606,209
-1540,-2304
-1492,-1795
2990,2484
458,-6886
-206,2120
1390,9422
1432,-936
-2797,4139
3233,-721
-137,-3286
-6008,-776
-7665,-1165
-635,2290
2308,-1780
-3682,-3159
-4238,-10201
-13,1755
-6448,1860
2130,217
2107,796
2507,8866
-1900,3596
-500,1648
81,-113
-4493,5158
-3487,-3014
-1640,-5434
-3035,-6095
4680,5699
-6964,-2253
-1433,2341
4279,5073
546,5187
1151,3330
3848,-2345
2016,1443
1715,1761
4856,6047
470,-6397
-1790,-744
6354,3436
-6036,-1049
8895,4281
-8609,-7647
1834,8187
-2118,5002
1337,2583
2569,-1679
-3282,4654
-1176,3612
3275,187
6658,-4314
2060,-5638
765,-1881
366,3697
-452,4185
-3799,-3441
-8141,-4402
738,1208
-3930,-5019
85,1953
-587,-6483
-2960,6353
376,-2803
-776,7997
204,1783
-4092,-577
1884,429
5342,-2949
-5884,-7246
-5324,2335
-6037,1040
-2452,-8108
-3326,4404
5540,1707
-1948,-5168
3507,601
2307,-6779
829,3360
-1072,4859
589,-1647
1371,4084
1455,5456
1777,4326
-4072,-1624
3087,3320
1924,-3476
-378,2702
-5998,-6840
-6038,-886
-2346,-324
-4967,-695
1159,-1300
-9161,3888
-1901,-6137
-2598,759
-615,-8953
6094,672
-2194,4326
-3760,-107
-891,2568
-2618,1462
-1343,-4824
-1577,-1092
-814,-1262
-4654,-6428
1359,-2242
-7774,-823
5694,7949
5235,1119
-6359,-5333
-14,-5518
6051,6696
-5370,-1525
5295,-3373
691,6476
6200,1062
3220,1410
-4980,2877
1943,2887
-3273,-10272
2243,-3180
2858,-344
344,3545
268,-4597
-3436,6156
7331,5933
7094,-2342
1107,92
-1888,-389
1647,117
3457,4234
-1483,-3293
1815,998
5039,-3608
-8734,-1155
-127,-6931
3323,-3399
3062,10338
2731,-6462
869,3690
1762,-4407
6173,182
-1766,-5447
-2429,1741
-1439,7
-2484,5915
-1387,5760
-7707,-2389
-4062,7180
-5312,-3592
-4664,3059
-8344,3368
-1759,2523
-4734,-2898
5336,-4439
-666,-3455
3253,-6056
1087,2859
576,-1666
1605,-2369
3451,-4939
3766,-4293
-90,5657
-3303,1111
-1084,4826
-1884,561
-1359,-5052
-3049,3452
4253,282
866,47
1632,-1687
-7289,6474
-2588,-3326
622,5097
-516,-3599
9676,3875
3534,4155
5803,-5189
118,-529
462,579
-3812,-3823
951,1853
-2608,1758
-4196,941
-4695,2113
-3555,113
-7120,-4210
1694,1506
-2563,1615
-1772,111
-120,622
-4299,247
8622,-1317
4477,-737
-4052,1669
-5850,2203
7168,1801
554,2786
-2178,1546
7198,1042
983,1467
-4966,1601
3204,-1665
3661,-1025
1426,1926
2474,5485
1274,7984
3224,-7331
12184,1394
838,1153
-2927,7015
-5135,1271
-3581,-462
1427,13424
1268,-4708
-2952,1254
949,-2207
-3914,5046
2055,7881
497,1333
5936,-1191
2707,-4364
-2510,-1675
-6743,839
-4505,-2420
-196,6520
-4872,-3456
5737,-7398
-7082,1500
6562,-1854
-2060,-2909
737,2554
-8661,-3900
-2737,2795
5134,1629
3143,-3567
884,68
-1216,-1376
-1414,-11
67,-5064
2753,2689
3268,316
-95,4804
-1977,-567
-1893,-7605
-80,-6627
834,-3574
4232,1549
-5210,705
-4278,-838
-245,-291
10990,-843
3606,37
-7231,-4132
-6451,-654
4559,-9628
-8958,-4926
-3006,1718
25,1094
7409,6458
-3631,2095
-2691,5713
-6602,2155
-1069,-1469
-282,-3575
-2190,2424
7061,1086
3048,-529
-4250,-7545
4246,-4107
-2403,3016
2274,598
-1108,1512
475,-7612
4121,-3031
2024,-1486
703,4659
-1871,-973
-2590,4675
2603,-358
606,-1074
1576,2246
6580,-3351
-1493,-4838
-958,-4605
1136,-6143
-646,1006
-1080,-2637
2554,4369
-897,-2671
1065,850
1298,-3386
33,-1466
-260,3305
3466,3288
-5804,-2702
-1917,-4890
257,4736
4377,1959
-4361,1011
-1165,1640
1713,-2716
4258,836
4136,-497
4523,960
2460,-4896
-1462,-5596
2759,-4618
-2141,-7298
1641,2749
-4212,-3981
313,-4845
-4461,926
-1080,-4807
-8557,398
-2123,6953
1863,9789
6386,-3542
-456,1374
-2429,-1264
-1455,-6862
-6052,-6100
4297,-89
-2816,-1516
-6828,-5794
-6437,-1653
-134,3016
-3030,275
-2572,-1570
-3041,-497
-5496,514
-195,-1202
-2929,-6197
124,41
11118,4297
-4398,7524
5532,-89
-144,-568
-955,3113
1909,-3452
-5128,2020
6062,266
-3623,-6969
2851,2106
2261,9998
-4841,106
5404,1331
-8554,-4572
-1968,8814
5875,-951
-4950,656
-1391,-1492
-6585,-68
5188,-2948
6824,-5025
-522,1135
-3260,1413
1360,-246
-5699,4292
-974,5524
-3359,567
3570,2832
-250,358
-2286,3573
1533,1770
-4656,4453
-3299,6986
2457,-2893
-4616,103
1595,-2450
3389,-177
2294,3250
1539,5617
6741,-698
1358,1722
-2801,651
1046,-633
901,5309
6457,1591
5186,2377
-164,-5001
-2506,-3523
6135,1685
859,1723
-4554,-127
-1097,-795
-6127,583
-5235,-2086
2162,3565
401,-1180
-4139,778
6086,1015
-139,3322
135,-1664
558,4079
415,-1576
-3639,805
-1062,391
3228,-1152
2330,7067
-1120,-3604
-1545,4188
1158,-3507
-1220,1379
562,-4464
-4573,-4886
4551,-2453
-596,-3376
-4196,1212
579,-2323
-6495,-10895
-2226,4498
1372,-8575
-2227,-6442
-5133,2449
-624,199
-560,-152
-299,-1256
-5674,-5502
8902,-85
-1307,-943
-402,1333
-1816,-1112
-869,-1939
-655,510
-4928,220
-222,-2143
-2365,1292
3786,491
3757,4218
-4709,216
-4381,3340
-1756,-3038
4216,1974
2082,2802
-12572,-8908
-2514,-6483
-1951,7635
2515,-2259
339,135
-2161,2354
925,-2014
3721,-2940
-156,4258
-4846,116
-10284,-3342
-676,-5789
1228,5163
3171,2696
-3491,-1406
1515,4531
5871,-389
3811,3132
3444,2371
-760,-5845
4874,-1496
-919,4871
3682,1309
121,-8804
126,6391
-3832,-818
-1921,-1240
-3504,-3444
3992,-1967
-6999,1123
-1513,1976
-2535,952
-318,2396
4243,3098
2097,-3676
2052,-3981
-626,-3069
3418,-6358
1935,-668
593,2151
-2584,-427
-3371,-3652
-249,-1165
6599,-2546
-2290,-5456
3265,-839
-2425,2233
6002,-3637
3756,7389
657,-9899
4114,2010
-513,2660
1193,3213
-1988,-1009
-499,-787
8364,7750
6721,2951
-7359,2694
-97,277
1922,1152
-2404,2848
-3708,3298
4373,5342
-1475,-2801
2461,9996
668,6852
7222,-242
-8271,2714
8270,-3291
-2814,-4471
-4684,-173
2608,-1893
1657,6947
5245,-477
-3446,6415
569,14269
-554,3814
-2017,1170
-7469,-1515
5040,4333
5465,1175
1746,-1287
2681,1702
218,-2109
-5434,-346
-21,-8024
681,7173
-1573,-1326
-4712,-5998
1594,2324
645,7949
-3717,-9151
-2881,-888
3442,-3220
5253,-4112
1969,-2215
-9961,-4817
-3095,9778
-3906,4169
3392,1381
-4537,-1466
3751,-1677
3441,1410
1423,4984
-4126,-1843
2400,5951
400,-3612
-2427,213
-3186,992
4796,4591
-3093,2491
-2529,-2821
-4904,2318
-1990,-641
253,2949
-1234,-11515
-601,-2157
-1256,-3210
3295,2423
1736,1850
86,1493
3061,1113
-2946,4221
1934,6686
-1458,117
3560,-4117
-14,5127
-4736,1355
290,2195
879,-1060
3456,1017
1005,2646
2115,204
-4763,2260
1985,1998
-1025,-5142
454,-2157
-1311,-1166
-2797,-84
-938,3213
2483,7137
912,-3722
-407,-4626
-7509,-3893
-2359,1124
-801,416
2042,-2149
5066,222
3605,-173
3097,-5919
3517,-4118
5041,3435
2087,-2994
-3396,4390
8718,2275
1763,-1596
2289,2294
4781,368
876,-2220
7811,3992
-7092,2004
-4862,-6618
-816,5384
-199,-2290
-1684,4826
-1430,-3497
2611,-510
-71,774
9795,10078
5158,3107
-4629,-2481
-4590,-6808
371,347
7248,3007
-4738,-10513
5946,-1452
-6643,-5242
6096,-812
-2253,4569
1380,3995
-1782,3880
-1238,-857
1742,-3855
-2588,-5572
1373,1105
-2113,-4440
10133,-5540
-1019,486
115,7510
-7296,-367
-5744,1611
2544,250
136,182
-1694,-4807
-5487,-2214
4537,-1522
-2563,-236
-9934,4607
-3343,1345
-3948,3532
-3701,-223
-2015,-2477
-222,-612
2398,2610
-343,2319
-5150,-2977
-757,-3631
875,-5072
1011,441
2159,-5057
-776,-421
3336,4794
-1232,-6961
-4016,3733
3908,6016
-3893,3073
-2544,-1295
4469,1408
1173,-3623
-6435,3473
-1654,5550
2186,1008
547,5995
8256,873
-535,7358
-1919,2225
272,-4698
2708,635
4539,-3083
-3130,-2240
5660,792
-6644,1176
-7324,-3652
-1845,-3118
461,-1707
-4672,4617
315,6756
2012,920
-3883,7527
4883,1937
2219,-1937
-1669,-8201
3582,4680
-379,-1673
7268,-5386
3884,1643
-633,4394
-3651,2363
-7252,3472
470,1087
3965,4942
-936,-3670
-814,-1143
1600,-3132
988,-843
7274,6309
-7346,3029
-4204,5798
-1925,5763
2389,-3610
-2490,30
4045,-430
4134,191
-1994,-4156
119,6279
7560,69
-4081,2483
1360,-1568
848,2690
-2975,-4485
3443,-2812
865,-2986
1136,-191
-6991,2119
2457,-1831
-7098,-929
-2531,512
-1273,-5038
-2700,4077
40,1784
-5041,-1926
4551,2818
2274,-6411
2793,-2237
1757,-2135
-997,2360
1944,-1490
-6803,2825
601,119
11979,-1495
1449,5665
3508,-2437
3241,2660
4221,-5265
-1623,4638
418,-390
2237,-3108
4520,8829
243,1788
-2371,695
-3475,9188
-1043,2956
-855,-2053
888,769
-5450,-2017
3158,-1386
1683,200
1442,-2491
4161,-1082
-1403,2612
846,-3214
-3189,-1988
-2461,7451
-395,3221
-5347,-2183
-10023,-6878
-347,-2423
-6622,4908
-252,4437
-5678,2635
1416,3218
-3273,-2191
6791,985
-2858,796
5334,-507
-1887,4475
1632,-626
2036,600
4572,401
-7416,4430
1741,-4529
-7595,-4284
-7410,1758
-10882,7024
1256,-3613
2969,2731
-7000,3017
-1129,2493
-1945,5430
3214,2811
5028,-2225
-4325,-4051
1197,-10247
-3903,1615
5054,6687
4556,1376
-6441,2612
775,1837
2601,2828
2379,3467
-2216,5751
3844,8768
-10371,-2347
2931,-844
-7036,-6295
-3940,629
3772,-627
1827,1537
1306,-1348
-7906,870
87,572
1979,4382
2387,3730
3436,281
-836,4769
5766,-1848
7921,4730
-8306,-3259
1672,-372
-810,-463
2397,-707
5613,-1651
-1819,5796
3593,2152
332,2379
5626,1365
-424,-287
3493,-4726
2493,-1681
-2737,482
1184,4376
2144,-525
8633,1030
7043,-2378
-5203,-829
-3460,-4350
-2402,1817
-5674,2109
-475,3438
-7197,-3763
-3218,1257
-3981,439
7148,2479
5800,-2292
1053,-1594
5268,-6454
-1089,-8828
2405,531
-3594,1314
10714,-2049
-5643,-454
7390,-6577
6586,-1423
-11876,2417
1190,-2859
7919,1709
5806,5936
-2598,5220
1954,-859
-2314,5743
665,-1127
5665,-5031
-7050,-4102
-4609,2467
4588,-207
1098,-10321
-1962,-2030
1381,-474
1260,4144
-98,-2014
5280,-1683
-3378,5286
96,-3994
3137,472
168,2832
1195,5490
-27,2351
-682,-118
-6234,1711
841,-4558
-494,-591
-2195,4419
-4870,-765
535,-2818
2032,1586
4232,-4885
-4754,4103
-781,-1016
-3097,5447
-849,1326
7056,1213
1631,2727
-2582,-1170
-4963,2938
-5995,-5081
4093,1284
361,-3073
-4284,-6471
2533,300
3618,537
-7242,-4205
-168,8400
-5387,-2417
10308,3063
-4141,4031
-6318,-3222
3060,-1409
-3457,3322
-5675,2057
-3237,3261
8554,353
-2831,6255
-2704,-3968
-2903,12613
5131,-1775
6330,-2261
1330,3307
7662,2012
-5183,-7765
4108,1487
4107,5004
-2529,-42
-6278,2806
-1902,1918
-6502,3904
1116,-7073
1121,-4351
1688,1557
1998,-2041
1229,2079
2489,-2402
1930,-4770
-1905,3334
-4281,-9084
-1659,2840
-1889,-172
4386,4839
-6999,690
-6492,-4233
3502,-2555
-2015,-927
-3663,-1464
826,188
-2942,-2306
-7995,-995
-5839,6810
821,5581
-1724,-2728
-561,-6605
-799,606
-7856,-1538
-368,-4629
-3089,-699
6785,-525
906,-1638
5102,-3448
-2905,7543
10171,1242
1739,-5891
-6706,1363
-197,8215
5711,1039
-1705,5734
-1486,1888
-496,5065
2354,-2396
-5669,932
-3423,2062
4557,-2681
-318,5046
1394,6330
5655,-2107
2153,-245
-543,1117
4188,178
-354,-3504
-1919,-1606
-1321,4221
1200,828
1524,-3075
-1676,-1856
-751,278
-2282,4214
3656,3674
-3190,-5555
-988,-4806
-674,1193
4254,-2537
3208,-1634
-4707,-3661
-2492,2708
31,-4535
82,-497
2097,1532
-4424,1020
1017,224
-2353,5899
2679,-2935
3254,115
-3154,11702
4149,6768
2790,150
1264,3143
3356,155
-2974,-5163
-2861,2792
139,915
-5581,-3482
3179,151
4242,-2810
2601,3544
1112,-1047
-1043,-847
-1177,424
1932,2919
-77,-347
2905,896
-7604,102
-5927,-409
-279,-6429
785,2853
127,7344
244,4204
3413,35
3677,-7011
-6470,1870
-3134,-6845
-1265,-1254
-3498,-3070
-975,1348
-119,-4883
153,6224
7558,-2033
6806,-5385
-40,-4967
-3078,-1512
4646,2685
-2059,-2907
-1976,1230
4940,-3939
4768,-7158
8653,-5304
2869,-1949
-831,1749
1203,-3486
-5240,-4861
-151,-2043
7766,-6129
-6129,-1231
4703,-4907
-9206,3615
3170,666
-4381,5265
961,687
-198,-2620
2925,-7164
-4745,-8574
-488,442
347,1741
-1705,-719
-3192,2035
-2676,-2639
-1593,3257
-4397,-1736
4466,5869
-2319,4546
-3054,3981
-5422,-10228
172,-1179
-2601,-9435
577,-8284
4597,1041
7611,1742
5240,-454
2618,-4499
3896,-9106
-1909,4447
817,-219
-5542,3774
215,295
-726,-3982
-9484,5643
-4095,-4717
1809,-6939
-3810,968
-4104,-7917
4470,-1670
-2818,-6118
-693,11740
5226,5497
83,-961
905,113
1632,-4212
6364,1425
1435,-690
446,-77
-3403,-1888
4583,-680
-645,-625
-1633,3149
1760,-3780
-883,796
-2022,4859
-1586,-2206
2619,-1392
-6390,-607
-1649,-3332
3533,822
2866,-1109
7340,3351
5226,-6984
-8828,2716
-4491,-1626
1424,4300
-5221,-3445
4444,-735
9912,4029
-3729,3110
-1162,3419
-1792,-3034
-2432,-4165
-134,3744
-8101,4177
3296,1272
3738,742
-4964,1095
-5361,1975
-4567,1950
-629,-2856
-3519,-5344
6049,2022
216,4493
4748,-1434
6737,1183
244,-6404
5074,157
-129,1265
3204,3341
4744,-1821
-2191,7288
1114,7279
-5173,3737
2558,72
6710,5497
2403,3049
8354,-7969
5968,-2673
-3037,3515
7631,-648
-1324,5750
-9086,320
1662,-2222
2253,-6931
8952,-2960
-112,-2952
2439,96
-3732,-5116
697,-9173
2145,-3455
1718,273
2240,3309
6326,-3908
4428,-4910
-3730,-864
7605,5191
2269,5028
-6606,-2979
-230,249
-8218,2792
-280,-1986
-1809,2872
-577,525
670,-1917
4672,-10110
372,-4611
-2063,4867
-3722,2920
-1713,-342
5273,-7694
5196,-1407
-4336,2549
4649,931
-3991,-4572
-7851,-187
-3529,6226
3934,-186
1328,347
3896,-1675
-3032,6087
9000,985
2061,-3127
5578,-1007
-951,7301
1612,-2222
2604,-5911
-6023,4597
-608,-4157
6791,-307
506,-1467
314,-2217
-3123,5855
-1686,-3011
-1327,7015
-5144,-5030
-845,2376
-2416,-490
-839,4739
-2368,1506
786,-1453
-7399,-1059
-5288,4639
-309,5263
-5292,470
-2208,633
2864,5224
-1669,-3865
-6123,1673
3803,-1004
2866,-1270
-4436,-3622
2969,-2471
3380,-1805
-275,-2468
14039,5990
2164,-1216
310,-4202
405,1734
-1970,-1830
-2417,4321
5592,-6636
-5668,2232
-5536,-7357
-4276,-703
-1057,-5549
3341,2272
3276,7540
-3922,-5031
1261,753
-3530,-1328
2139,-2940
836,3544
-457,-3459
2785,-3494
1108,-1581
10311,3075
1323,-4944
7441,-3139
-485,-459
7294,-606
-1324,-1005
-4491,64
6559,-491
-383,339
823,-6802
-4844,-2550
-9990,597
-7292,-3658
1715,-4464
-1702,-143
574,-6494
-10349,-3892
3751,-4885
5701,6006
-82,3060
-3026,-2608
907,90
1316,-1632
-644,3304
3837,-759
-2473,749
926,643
1108,-1672
-4447,4740
3555,3822
2035,-6564
3317,4805
702,6004
-1121,1382
2149,163
2596,1255
-2191,8860
-3640,6342
-1293,-4228
1193,-1182
8422,1694
-1017,3315
1094,1937
-252,3745
406,-4998
3167,-10618
-2110,3509
-104,742
6785,808
-604,3469
-1613,2742
570,-4100
718,-2346
828,3985
1640,-2173
839,-4392
-3563,641
-2386,-3047
-6308,-2065
-309,-1219
-3650,-4479
1540,2217
249,758
6854,1110
329,-4727
2574,-2533
-2588,6100
-133,12181
9402,2108
-2593,-1504
-3101,-1466
9369,-2718
4352,-3398
-880,-8993
296,-1813
637,902
4185,-2032
6465,-3182
-2131,-3950
4100,-4392
-1750,-6865
-1350,58
-2426,-3185
1230,-63
-787,4658
4410,-5819
1854,3473
2512,3392
4739,-298
6310,370
-1740,7781
3893,3122
2075,419
3239,5256
3024,-3086
-588,4112
4041,4224
-2387,-3929
-3299,6905
-11143,-6046
560,1248
-5134,-6248
-2517,1254
-2414,-6792
2978,138
-3299,-4827
2646,-1046
3667,971
681,-2950
-4440,-2928
-1311,4582
-3947,1884
1408,-2358
-2311,2633
-1663,-1827
3658,-2699
-8323,-5062
562,-1810
3246,-806
-1407,160
2172,-6182
-1573,2798
4037,4173
5107,-3114
2393,-7686
3741,-565
142,-9900
3740,-4614
1755,3186
7381,-3180
2595,-5666
-12567,755
-198,4612
2515,1891
-700,1387
2742,3333
2680,-3648
3568,4600
8236,651
912,-3468
-1081,-1919
-153,1435
5029,-1242
2824,-5638
-5592,-1
-774,4408
5394,-1126
6701,-640
-2936,-4333
1079,4220
-7656,-4617
-733,3923
-613,757
1895,-2330
2620,914
-163,2202
2742,964
3488,3013
-5373,-6915
3385,-5465
2088,6327
-6992,-7103
-4204,877
54,1164
9822,3049
-3929,338
6741,-6799
-776,1023
-1602,919
-410,1295
3536,916
-442,-5153
1267,-9954
4404,-8695
30,-3116
-6409,2293
-1645,1331
4396,-499
881,6603
517,806
1159,-3377
-7592,3904
8515,-4975
-703,5032
-376,1818
8182,-2277
-2993,-8183
-7725,292
3189,-3215
-2405,-2445
4263,6866
8661,-77
111,-2659
3220,-2074
-2042,-1873
-605,-3971
-1538,-1834
-7009,398
-1012,1631
-878,-2303
3665,-7453
8094,-1117
2470,-958
2415,-4550
-4539,2232
-7232,1517
-9985,-8011
-1360,-3216
-2120,188
-1322,9334
-321,-2338
-2507,3416
-2837,-7230
-2032,-4021
-3016,8387
-4954,-5266
323,3937
-1856,-1179
-4859,5059
-6465,-2612
622,3352
-9,4212
8801,8095
-2686,-2751
-4211,3370
2645,924
-6641,-3982
-7343,1519
2494,-3949
-5445,-1599
-1691,2415
4475,-2785
1198,-1192
1685,-1704
-218,1936
469,669
3336,1810
-2374,-1843
-722,-6812
-5965,-2477
-2905,7457
5966,-3972
862,957
-1502,5161
1759,1056
-9518,-6369
-5788,2604
-504,3628
-4892,-5761
2340,-4405
-4578,1634
44,2655
3915,-3840
-5446,4106
118,3508
-2586,-3674
4842,-328
720,1833
-3187,3656
6943,987
4091,9462
-2182,-422
5684,-734
-2722,-4950
1277,-7024
1794,-4661
-4472,-4976
3195,-2968
-5368,3534
-5291,-5656
2599,489
5011,-3446
-1036,-8
2075,-3011
1759,-5259
-1256,7626
-10184,3486
2272,232
-97,928
-7608,-2708
-3465,-1266
-4332,-3530
1551,-6020
7889,-1395
-753,-1724
-5076,5396
2060,1885
4621,-1994
3804,4739
-876,966
2600,-179
4195,-1674
-5024,3332
-2451,2931
361,-3006
-2585,-3082
2126,-2614
1427,681
-565,3861
1834,4140
-1524,-639
-1169,2776
-3968,4557
-707,-3585
-4413,3439
3402,359
168,-603
-968,4057
-4952,-1649
-1884,3913
-5469,6878
-1104,3653
-1262,4164
-9797,-2732
2365,1492
1606,-4490
-2833,-492
-1252,-2611
6392,6232
-2032,4097
3549,-3088
-4778,2784
-3790,1680
2520,-4226
8950,-1699
-310,1004
-1498,3068
3976,3215
-1162,-4228
-3883,-6372
-4468,566
55,3416
-3412,773
-1355,5766
-4315,4942
-1758,-5780
3520,1483
3794,-9121
309,-189
-2174,-1215
7949,-9696
4923,-4858
1711,-969
-2794,-2226
1995,1556
10975,-1642
3215,-8138
-5483,5136
-2822,-2625
10238,-1463
-3387,280
5242,-1166
-2885,-5372
-4601,1146
10845,-2528
3260,-2343
-6686,3428
2721,5159
-5544,-1302
256,-1546
-8526,255
-2733,-2536
-4553,1873
-2649,1000
-7586,-2047
-5172,-5526
-9831,-5646
-5510,-1765
6497,1117
-937,-1235
-2818,-3643
1128,-2023
-4919,-7542
-725,-1397
-1502,-6428
2249,4830
4587,3177
-666,-3024
2438,741
2306,1196
-7166,468
4858,193
-3456,-4534
2220,1157
-2169,1362
-984,-2410
206,-3145
466,-5980
848,6927
2165,2101
154,-7084
2316,-3533
4514,1824
-609,-3537
1234,-1137
-4038,4302
1627,3722
910,-1172
5216,2621
-7754,-1981
-1212,850
1978,-3097
2983,-2474
-2068,-3377
-5016,-4314
2837,-3622
-4412,83
3944,6369
-7169,2125
1241,4269
-4278,-231
-8145,-793
-2700,-4941
3717,-4167
469,-3740
3198,-1564
-4062,-4482
1818,7609
-1189,-7373
2742,-3377
-2171,554
-3691,663
1099,127
3300,-2075
-87,-6186
-6913,-460
-2113,-4572
5812,-845
-714,-284
-706,-1224
-2452,-935
1710,3067
-1012,4299
-7091,-3675
319,4544
-5982,-5439
-2419,2742
-1474,-911
3782,-5129
-2625,-811
597,3970
-3799,-9262
-185,3266
-4609,-3058
-2273,-9264
1231,6134
7434,-1485
-2502,-11503
408,-3711
-477,3308
-2356,3264
1369,-4956
-3792,-5834
-3293,3916
-4343,-3130
-617,702
-5972,-3037
-1056,2657
-1323,6827
1311,1861
2612,-4136
1306,2390
-1916,906
-1280,2100
4704,-211
450,-4453
-2073,-4790
-1526,-60
7403,-2320
1607,2734
-3170,683
-4157,3301
1575,-4626
-3782,-400
-2737,-4660
-1827,-2493
2950,6277
-4728,6917
-5661,6430
5028,-9531
4746,-1768
-10635,-3920
-2291,692
-6312,4961
3596,-7923
206,875
1774,-1029
-1589,1050
5839,-2912
4484,418
2580,-1346
-3225,-11110
-977,-754
14104,-1586
7877,1656
-1988,826
-2219,-1449
5180,2604
-3225,5404
-1530,-2917
-481,854
2367,190
-177,324
-1934,4347
1021,-5205
2158,9646
-6595,-3243
3614,-1243
-6610,3610
5835,-4367
4036,-2340
3539,-574
4048,-1399
2947,4630
-5950,-1597
4380,2036
-1421,-2322
-494,-6170
1831,-6445
-6366,-4773
1354,-6026
-6019,771
1704,986
-3682,-8513
-2266,5591
2548,-5174
-12534,2835
-2417,3686
-1462,7199
-551,2916
-3133,2176
-1665,-5620
